GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0006105	succinate metabolic process	4	2	0.01	1.9e-05	6.793e-03	P	AT5G08300, AT5G23250	AT5G08300, AT5G23250
GO:0006006	glucose metabolic process	30	3	0.05	2.2e-05	6.991e-03	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0032504	multicellular organism reproduction	188	5	0.34	2.2e-05	6.991e-03	P	AT1G07920, AT1G07930, AT1G07940, AT2G17820, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT2G17820, AT5G60390
GO:0071577	zinc II ion transmembrane transport	32	3	0.06	2.6e-05	7.827e-03	P	AT1G10970, AT1G60960, AT4G33020	AT1G10970, AT1G60960, AT4G33020
GO:0032472	Golgi calcium ion transport	5	2	0.01	3.2e-05	8.580e-03	P	AT1G25520, AT1G68650	AT1G25520, AT1G68650
GO:0000041	transition metal ion transport	100	4	0.18	3.2e-05	8.580e-03	P	AT1G10970, AT1G60960, AT4G33020, AT4G33520	AT1G10970, AT1G60960, AT4G33020, AT4G33520
GO:0044763	single-organism cellular process	8410	29	15.19	3.3e-05	8.580e-03	P	AT1G02260, AT1G07920, AT1G07930, AT1G07940, AT1G10970, AT1G24280, AT1G48030, AT1G51990, AT1G60960, AT1G71990, AT1G77520, AT1G77590, AT2G04350, AT2G17820, AT3G17240, AT3G48560, AT3G51490, AT3G59220, AT3G59980, AT4G33020, AT4G33520, AT4G35300, AT5G08300, AT5G13110, AT5G23250, AT5G35790, AT5G50200, AT5G54160, AT5G60390	AT1G02260, AT1G07920, AT1G07930, AT1G07940, AT1G10970, AT1G24280, AT1G48030, AT1G51990, AT1G60960, AT1G71990, AT1G77520, AT1G77590, AT2G04350, AT2G17820, AT3G17240, AT3G48560, AT3G51490, AT3G59220, AT3G59980, AT4G33020, AT4G33520, AT4G35300, AT5G08300, AT5G13110, AT5G23250, AT5G35790, AT5G50200, AT5G54160, AT5G60390
GO:0006098	pentose-phosphate shunt	35	3	0.06	3.5e-05	8.704e-03	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0006829	zinc II ion transport	37	3	0.07	4.1e-05	9.772e-03	P	AT1G10970, AT1G60960, AT4G33020	AT1G10970, AT1G60960, AT4G33020
GO:0051156	glucose 6-phosphate metabolic process	38	3	0.07	4.5e-05	1.030e-02	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0010026	trichome differentiation	116	4	0.21	5.8e-05	1.246e-02	P	AT1G07920, AT1G07930, AT1G07940, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT5G60390
GO:0006739	NADP metabolic process	42	3	0.08	6e-05	1.246e-02	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0030001	metal ion transport	381	6	0.69	6.1e-05	1.246e-02	P	AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT4G33020, AT4G33520	AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT4G33020, AT4G33520
GO:0044765	single-organism transport	2119	13	3.83	6.7e-05	1.322e-02	P	AT1G02260, AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT2G21870, AT2G33470, AT3G51490, AT3G62080, AT4G33020, AT4G33520, AT4G35300, AT5G50200	AT1G02260, AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT2G21870, AT2G33470, AT3G51490, AT3G62080, AT4G33020, AT4G33520, AT4G35300, AT5G50200
GO:1902578	single-organism localization	2160	13	3.9	8.2e-05	1.563e-02	P	AT1G02260, AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT2G21870, AT2G33470, AT3G51490, AT3G62080, AT4G33020, AT4G33520, AT4G35300, AT5G50200	AT1G02260, AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT2G21870, AT2G33470, AT3G51490, AT3G62080, AT4G33020, AT4G33520, AT4G35300, AT5G50200
GO:0019682	glyceraldehyde-3-phosphate metabolic process	47	3	0.08	8.5e-05	1.568e-02	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0006732	coenzyme metabolic process	289	5	0.52	0.00017	3.039e-02	P	AT1G24280, AT5G08300, AT5G13110, AT5G23250, AT5G35790	AT1G24280, AT5G08300, AT5G13110, AT5G23250, AT5G35790
GO:0019318	hexose metabolic process	73	3	0.13	0.00031	5.373e-02	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0009809	lignin biosynthetic process	75	3	0.14	0.00034	5.720e-02	P	AT1G51990, AT1G77520, AT5G54160	AT1G51990, AT1G77520, AT5G54160
GO:0001676	long-chain fatty acid metabolic process	17	2	0.03	0.00043	7.027e-02	P	AT1G77590, AT2G04350	AT1G77590, AT2G04350
GO:0006081	cellular aldehyde metabolic process	91	3	0.16	6e-04	9.533e-02	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0051186	cofactor metabolic process	388	5	0.7	0.00066	1.020e-01	P	AT1G24280, AT5G08300, AT5G13110, AT5G23250, AT5G35790	AT1G24280, AT5G08300, AT5G13110, AT5G23250, AT5G35790
GO:0009808	lignin metabolic process	96	3	0.17	7e-04	1.054e-01	P	AT1G51990, AT1G77520, AT5G54160	AT1G51990, AT1G77520, AT5G54160
GO:0006810	transport	2699	13	4.88	0.00074	1.085e-01	P	AT1G02260, AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT2G21870, AT2G33470, AT3G51490, AT3G62080, AT4G33020, AT4G33520, AT4G35300, AT5G50200	AT1G02260, AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT2G21870, AT2G33470, AT3G51490, AT3G62080, AT4G33020, AT4G33520, AT4G35300, AT5G50200
GO:0051234	establishment of localization	2730	13	4.93	0.00083	1.187e-01	P	AT1G02260, AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT2G21870, AT2G33470, AT3G51490, AT3G62080, AT4G33020, AT4G33520, AT4G35300, AT5G50200	AT1G02260, AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT2G21870, AT2G33470, AT3G51490, AT3G62080, AT4G33020, AT4G33520, AT4G35300, AT5G50200
GO:0000003	reproduction	413	5	0.75	0.00087	1.214e-01	P	AT1G07920, AT1G07930, AT1G07940, AT2G17820, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT2G17820, AT5G60390
GO:0006753	nucleoside phosphate metabolic process	423	5	0.76	0.00097	1.304e-01	P	AT1G24280, AT5G08300, AT5G13110, AT5G23250, AT5G35790	AT1G24280, AT5G08300, AT5G13110, AT5G23250, AT5G35790
GO:0000904	cell morphogenesis involved in differentiation	244	4	0.44	0.00098	1.304e-01	P	AT1G07920, AT1G07930, AT1G07940, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT5G60390
GO:0051179	localization	2837	13	5.12	0.00119	1.542e-01	P	AT1G02260, AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT2G21870, AT2G33470, AT3G51490, AT3G62080, AT4G33020, AT4G33520, AT4G35300, AT5G50200	AT1G02260, AT1G10970, AT1G25520, AT1G60960, AT1G68650, AT2G21870, AT2G33470, AT3G51490, AT3G62080, AT4G33020, AT4G33520, AT4G35300, AT5G50200
GO:0019362	pyridine nucleotide metabolic process	117	3	0.21	0.00124	1.542e-01	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0046496	nicotinamide nucleotide metabolic process	117	3	0.21	0.00124	1.542e-01	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0090558	plant epidermis development	273	4	0.49	0.00148	1.801e-01	P	AT1G07920, AT1G07930, AT1G07940, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT5G60390
GO:0072524	pyridine-containing compound metabolic process	128	3	0.23	0.00161	1.879e-01	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0080167	response to karrikin	128	3	0.23	0.00161	1.879e-01	P	AT1G25520, AT4G33980, AT5G42900	AT1G25520, AT4G33980, AT5G42900
GO:0006733	oxidoreduction coenzyme metabolic process	134	3	0.24	0.00184	2.086e-01	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0055086	nucleobase-containing small molecule metabolic process	490	5	0.89	0.00186	2.086e-01	P	AT1G24280, AT5G08300, AT5G13110, AT5G23250, AT5G35790	AT1G24280, AT5G08300, AT5G13110, AT5G23250, AT5G35790
GO:0044281	small molecule metabolic process	1964	10	3.55	0.00229	2.482e-01	P	AT1G24280, AT1G77590, AT2G04350, AT3G48560, AT3G59980, AT5G08300, AT5G13110, AT5G23250, AT5G35790, AT5G50200	AT1G24280, AT1G77590, AT2G04350, AT3G48560, AT3G59980, AT5G08300, AT5G13110, AT5G23250, AT5G35790, AT5G50200
GO:0009699	phenylpropanoid biosynthetic process	145	3	0.26	0.0023	2.482e-01	P	AT1G51990, AT1G77520, AT5G54160	AT1G51990, AT1G77520, AT5G54160
GO:0009826	unidimensional cell growth	311	4	0.56	0.00238	2.509e-01	P	AT1G07920, AT1G07930, AT1G07940, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT5G60390
GO:0098662	inorganic cation transmembrane transport	315	4	0.57	0.0025	2.509e-01	P	AT1G10970, AT1G60960, AT4G33020, AT4G33520	AT1G10970, AT1G60960, AT4G33020, AT4G33520
GO:0006637	acyl-CoA metabolic process	41	2	0.07	0.0025	2.509e-01	P	AT5G08300, AT5G23250	AT5G08300, AT5G23250
GO:0035383	thioester metabolic process	41	2	0.07	0.0025	2.509e-01	P	AT5G08300, AT5G23250	AT5G08300, AT5G23250
GO:0048468	cell development	324	4	0.59	0.00276	2.722e-01	P	AT1G07920, AT1G07930, AT1G07940, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT5G60390
GO:0046323	glucose import	44	2	0.08	0.00288	2.774e-01	P	AT3G51490, AT4G35300	AT3G51490, AT4G35300
GO:0044710	single-organism metabolic process	5206	18	9.4	0.00291	2.774e-01	P	AT1G24280, AT1G48030, AT1G51990, AT1G71990, AT1G77520, AT1G77590, AT2G04350, AT2G17820, AT3G17240, AT3G48560, AT3G59980, AT4G33520, AT5G08300, AT5G13110, AT5G23250, AT5G35790, AT5G50200, AT5G54160	AT1G24280, AT1G48030, AT1G51990, AT1G71990, AT1G77520, AT1G77590, AT2G04350, AT2G17820, AT3G17240, AT3G48560, AT3G59980, AT4G33520, AT5G08300, AT5G13110, AT5G23250, AT5G35790, AT5G50200, AT5G54160
GO:0015758	glucose transport	46	2	0.08	0.00314	2.931e-01	P	AT3G51490, AT4G35300	AT3G51490, AT4G35300
GO:0034220	ion transmembrane transport	559	5	1.01	0.00328	2.931e-01	P	AT1G02260, AT1G10970, AT1G60960, AT4G33020, AT4G33520	AT1G02260, AT1G10970, AT1G60960, AT4G33020, AT4G33520
GO:0008645	hexose transport	47	2	0.08	0.00328	2.931e-01	P	AT3G51490, AT4G35300	AT3G51490, AT4G35300
GO:0035428	hexose transmembrane transport	47	2	0.08	0.00328	2.931e-01	P	AT3G51490, AT4G35300	AT3G51490, AT4G35300
GO:0098655	cation transmembrane transport	345	4	0.62	0.00346	2.993e-01	P	AT1G10970, AT1G60960, AT4G33020, AT4G33520	AT1G10970, AT1G60960, AT4G33020, AT4G33520
GO:0098660	inorganic ion transmembrane transport	346	4	0.63	0.00349	2.993e-01	P	AT1G10970, AT1G60960, AT4G33020, AT4G33520	AT1G10970, AT1G60960, AT4G33020, AT4G33520
GO:0060560	developmental growth involved in morphogenesis	347	4	0.63	0.00353	2.993e-01	P	AT1G07920, AT1G07930, AT1G07940, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT5G60390
GO:0015749	monosaccharide transport	49	2	0.09	0.00356	2.993e-01	P	AT3G51490, AT4G35300	AT3G51490, AT4G35300
GO:0042221	response to chemical	2847	12	5.14	0.00387	3.162e-01	P	AT1G07920, AT1G07930, AT1G07940, AT1G48030, AT2G17820, AT3G17240, AT3G48560, AT3G59220, AT4G33020, AT5G08300, AT5G50200, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT1G48030, AT2G17820, AT3G17240, AT3G48560, AT3G59220, AT4G33020, AT5G08300, AT5G50200, AT5G60390
GO:0055085	transmembrane transport	1130	7	2.04	0.00394	3.174e-01	P	AT1G02260, AT1G10970, AT1G60960, AT3G51490, AT4G33020, AT4G33520, AT4G35300	AT1G02260, AT1G10970, AT1G60960, AT3G51490, AT4G33020, AT4G33520, AT4G35300
GO:0006099	tricarboxylic acid cycle	53	2	0.1	0.00415	3.252e-01	P	AT5G08300, AT5G23250	AT5G08300, AT5G23250
GO:0006101	citrate metabolic process	53	2	0.1	0.00415	3.252e-01	P	AT5G08300, AT5G23250	AT5G08300, AT5G23250
GO:0009698	phenylpropanoid metabolic process	185	3	0.33	0.00456	3.525e-01	P	AT1G51990, AT1G77520, AT5G54160	AT1G51990, AT1G77520, AT5G54160
GO:0072350	tricarboxylic acid metabolic process	59	2	0.11	0.00512	3.905e-01	P	AT5G08300, AT5G23250	AT5G08300, AT5G23250
GO:0006816	calcium ion transport	63	2	0.11	0.00581	4.373e-01	P	AT1G25520, AT1G68650	AT1G25520, AT1G68650
GO:0009142	nucleoside triphosphate biosynthetic process	69	2	0.12	0.00694	5.155e-01	P	AT5G08300, AT5G23250	AT5G08300, AT5G23250
GO:0009060	aerobic respiration	72	2	0.13	0.00753	5.522e-01	P	AT5G08300, AT5G23250	AT5G08300, AT5G23250
GO:0034219	carbohydrate transmembrane transport	73	2	0.13	0.00774	5.604e-01	P	AT3G51490, AT4G35300	AT3G51490, AT4G35300
GO:0000902	cell morphogenesis	436	4	0.79	0.00786	5.620e-01	P	AT1G07920, AT1G07930, AT1G07940, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT5G60390
GO:0019637	organophosphate metabolic process	694	5	1.25	0.0081	5.699e-01	P	AT1G24280, AT5G08300, AT5G13110, AT5G23250, AT5G35790	AT1G24280, AT5G08300, AT5G13110, AT5G23250, AT5G35790
GO:0016049	cell growth	441	4	0.8	0.00817	5.699e-01	P	AT1G07920, AT1G07930, AT1G07940, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT5G60390
GO:0044711	single-organism biosynthetic process	1986	9	3.59	0.00832	5.734e-01	P	AT1G51990, AT1G71990, AT1G77520, AT1G77590, AT2G04350, AT3G48560, AT5G08300, AT5G23250, AT5G54160	AT1G51990, AT1G71990, AT1G77520, AT1G77590, AT2G04350, AT3G48560, AT5G08300, AT5G23250, AT5G54160
GO:0005996	monosaccharide metabolic process	235	3	0.42	0.0088	5.992e-01	P	AT1G24280, AT5G13110, AT5G35790	AT1G24280, AT5G13110, AT5G35790
GO:0043436	oxoacid metabolic process	1326	7	2.4	0.00926	6.231e-01	P	AT1G77590, AT2G04350, AT3G48560, AT3G59980, AT5G08300, AT5G23250, AT5G50200	AT1G77590, AT2G04350, AT3G48560, AT3G59980, AT5G08300, AT5G23250, AT5G50200
GO:0006082	organic acid metabolic process	1330	7	2.4	0.00941	6.259e-01	P	AT1G77590, AT2G04350, AT3G48560, AT3G59980, AT5G08300, AT5G23250, AT5G50200	AT1G77590, AT2G04350, AT3G48560, AT3G59980, AT5G08300, AT5G23250, AT5G50200
GO:0048316	seed development	727	5	1.31	0.00978	6.430e-01	P	AT1G07920, AT1G07930, AT1G07940, AT2G17820, AT5G60390	AT1G07920, AT1G07930, AT1G07940, AT2G17820, AT5G60390
