GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0009074	aromatic amino acid family catabolic process	13	3	0.02	1.2e-06	3.269e-04	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0006558	L-phenylalanine metabolic process	16	3	0.03	2.3e-06	5.720e-04	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	16	3	0.03	2.3e-06	5.720e-04	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0006950	response to stress	3567	18	5.89	5.5e-06	1.311e-03	P	AT1G05240, AT1G05250, AT1G05260, AT1G35140, AT2G14170, AT2G37040, AT3G01190, AT3G21770, AT3G23830, AT3G46550, AT3G53260, AT4G11290, AT4G13850, AT5G05660, AT5G09440, AT5G15180, AT5G33340, AT5G61030	AT1G05240, AT1G05250, AT1G05260, AT1G35140, AT2G14170, AT2G37040, AT3G01190, AT3G21770, AT3G23830, AT3G46550, AT3G53260, AT4G11290, AT4G13850, AT5G05660, AT5G09440, AT5G15180, AT5G33340, AT5G61030
GO:0071669	plant-type cell wall organization or biogenesis	279	6	0.46	6.3e-06	1.441e-03	P	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT4G11290, AT5G15180	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT4G11290, AT5G15180
GO:0055085	transmembrane transport	1130	10	1.87	1.2e-05	2.640e-03	P	AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT1G73020, AT3G19940, AT3G46980, AT4G00290, AT4G21480, AT5G61520	AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT1G73020, AT3G19940, AT3G46980, AT4G00290, AT4G21480, AT5G61520
GO:0009698	phenylpropanoid metabolic process	185	5	0.31	1.3e-05	2.754e-03	P	AT1G05240, AT1G05250, AT2G37040, AT3G10340, AT3G53260	AT1G05240, AT1G05250, AT2G37040, AT3G10340, AT3G53260
GO:0006818	hydrogen transport	194	5	0.32	1.7e-05	3.353e-03	P	AT1G11260, AT1G34580, AT1G50310, AT4G21480, AT5G61520	AT1G11260, AT1G34580, AT1G50310, AT4G21480, AT5G61520
GO:0015992	proton transport	194	5	0.32	1.7e-05	3.353e-03	P	AT1G11260, AT1G34580, AT1G50310, AT4G21480, AT5G61520	AT1G11260, AT1G34580, AT1G50310, AT4G21480, AT5G61520
GO:0050896	response to stimulus	6373	23	10.53	4.1e-05	7.817e-03	P	AT1G05240, AT1G05250, AT1G05260, AT1G35140, AT2G14170, AT2G37040, AT2G43060, AT3G01190, AT3G07230, AT3G19940, AT3G21770, AT3G23830, AT3G46550, AT3G53260, AT4G08950, AT4G11290, AT4G13850, AT4G21480, AT5G05660, AT5G09440, AT5G15180, AT5G33340, AT5G61030	AT1G05240, AT1G05250, AT1G05260, AT1G35140, AT2G14170, AT2G37040, AT2G43060, AT3G01190, AT3G07230, AT3G19940, AT3G21770, AT3G23830, AT3G46550, AT3G53260, AT4G08950, AT4G11290, AT4G13850, AT4G21480, AT5G05660, AT5G09440, AT5G15180, AT5G33340, AT5G61030
GO:0044248	cellular catabolic process	1462	10	2.42	0.00011	2.030e-02	P	AT1G05240, AT1G05250, AT1G05260, AT2G37040, AT3G01190, AT3G10340, AT3G21770, AT3G53260, AT4G11290, AT5G15180	AT1G05240, AT1G05250, AT1G05260, AT2G37040, AT3G01190, AT3G10340, AT3G21770, AT3G53260, AT4G11290, AT5G15180
GO:0015672	monovalent inorganic cation transport	301	5	0.5	0.00013	2.324e-02	P	AT1G11260, AT1G34580, AT1G50310, AT4G21480, AT5G61520	AT1G11260, AT1G34580, AT1G50310, AT4G21480, AT5G61520
GO:0044763	single-organism cellular process	8410	26	13.9	0.00014	2.427e-02	P	AT1G05240, AT1G05250, AT1G05260, AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT1G73020, AT2G37040, AT2G43060, AT3G01190, AT3G10340, AT3G19940, AT3G21770, AT3G46550, AT3G46980, AT3G53260, AT4G00290, AT4G11290, AT4G13850, AT4G17300, AT4G21480, AT5G09820, AT5G15180, AT5G33340, AT5G61520	AT1G05240, AT1G05250, AT1G05260, AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT1G73020, AT2G37040, AT2G43060, AT3G01190, AT3G10340, AT3G19940, AT3G21770, AT3G46550, AT3G46980, AT3G53260, AT4G00290, AT4G11290, AT4G13850, AT4G17300, AT4G21480, AT5G09820, AT5G15180, AT5G33340, AT5G61520
GO:1901606	alpha-amino acid catabolic process	63	3	0.1	0.00016	2.615e-02	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0006811	ion transport	964	8	1.59	0.00016	2.615e-02	P	AT1G11260, AT1G34580, AT1G50310, AT1G73020, AT3G46980, AT4G00290, AT4G21480, AT5G61520	AT1G11260, AT1G34580, AT1G50310, AT1G73020, AT3G46980, AT4G00290, AT4G21480, AT5G61520
GO:0009063	cellular amino acid catabolic process	66	3	0.11	0.00018	2.860e-02	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0010310	regulation of hydrogen peroxide metabolic process	14	2	0.02	0.00024	3.710e-02	P	AT5G05660, AT5G33340	AT5G05660, AT5G33340
GO:0009072	aromatic amino acid family metabolic process	75	3	0.12	0.00026	3.914e-02	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0071555	cell wall organization	554	6	0.92	0.00028	4.107e-02	P	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT4G11290, AT5G15180	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT4G11290, AT5G15180
GO:0045229	external encapsulating structure organization	590	6	0.98	4e-04	5.720e-02	P	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT4G11290, AT5G15180	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT4G11290, AT5G15180
GO:0009808	lignin metabolic process	96	3	0.16	0.00054	7.534e-02	P	AT1G05240, AT1G05250, AT2G37040	AT1G05240, AT1G05250, AT2G37040
GO:0009696	salicylic acid metabolic process	29	2	0.05	0.00105	1.397e-01	P	AT2G37040, AT5G33340	AT2G37040, AT5G33340
GO:1900864	mitochondrial RNA modification	29	2	0.05	0.00105	1.397e-01	P	AT3G23830, AT5G61030	AT3G23830, AT5G61030
GO:0071554	cell wall organization or biogenesis	732	6	1.21	0.00122	1.586e-01	P	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT4G11290, AT5G15180	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT4G11290, AT5G15180
GO:0016054	organic acid catabolic process	130	3	0.21	0.0013	1.617e-01	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0046395	carboxylic acid catabolic process	130	3	0.21	0.0013	1.617e-01	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0019748	secondary metabolic process	511	5	0.84	0.00149	1.813e-01	P	AT1G05240, AT1G05250, AT2G37040, AT3G10340, AT3G53260	AT1G05240, AT1G05250, AT2G37040, AT3G10340, AT3G53260
GO:0009699	phenylpropanoid biosynthetic process	145	3	0.24	0.00178	1.917e-01	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0000959	mitochondrial RNA metabolic process	38	2	0.06	0.00181	1.917e-01	P	AT3G23830, AT5G61030	AT3G23830, AT5G61030
GO:1901575	organic substance catabolic process	1749	9	2.89	0.00192	1.997e-01	P	AT1G31450, AT1G64830, AT2G28010, AT2G28040, AT2G35615, AT2G37040, AT3G10340, AT3G53260, AT5G33340	AT1G31450, AT1G64830, AT2G28010, AT2G28040, AT2G35615, AT2G37040, AT3G10340, AT3G53260, AT5G33340
GO:0044765	single-organism transport	2119	10	3.5	0.00199	2.033e-01	P	AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT1G73020, AT3G19940, AT3G46980, AT4G00290, AT4G21480, AT5G61520	AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT1G73020, AT3G19940, AT3G46980, AT4G00290, AT4G21480, AT5G61520
GO:0009651	response to salt stress	552	5	0.91	0.00209	2.097e-01	P	AT1G05260, AT3G23830, AT3G46550, AT4G13850, AT5G05660	AT1G05260, AT3G23830, AT3G46550, AT4G13850, AT5G05660
GO:0009414	response to water deprivation	333	4	0.55	0.00219	2.160e-01	P	AT1G05260, AT2G37040, AT3G23830, AT4G13850	AT1G05260, AT2G37040, AT3G23830, AT4G13850
GO:1902578	single-organism localization	2160	10	3.57	0.00229	2.220e-01	P	AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT1G73020, AT3G19940, AT3G46980, AT4G00290, AT4G21480, AT5G61520	AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT1G73020, AT3G19940, AT3G46980, AT4G00290, AT4G21480, AT5G61520
GO:0009415	response to water	339	4	0.56	0.00234	2.231e-01	P	AT1G05260, AT2G37040, AT3G23830, AT4G13850	AT1G05260, AT2G37040, AT3G23830, AT4G13850
GO:2000377	regulation of reactive oxygen species metabolic process	44	2	0.07	0.00241	2.260e-01	P	AT5G05660, AT5G33340	AT5G05660, AT5G33340
GO:0044699	single-organism process	11098	28	18.34	0.00246	2.270e-01	P	AT1G05240, AT1G05250, AT1G05260, AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT1G73020, AT2G14170, AT2G37040, AT2G43060, AT3G01190, AT3G10340, AT3G19940, AT3G21770, AT3G46550, AT3G46980, AT3G53260, AT4G00290, AT4G11290, AT4G13850, AT4G17300, AT4G21480, AT5G05660, AT5G09820, AT5G15180, AT5G33340, AT5G61520	AT1G05240, AT1G05250, AT1G05260, AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT1G73020, AT2G14170, AT2G37040, AT2G43060, AT3G01190, AT3G10340, AT3G19940, AT3G21770, AT3G46550, AT3G46980, AT3G53260, AT4G00290, AT4G11290, AT4G13850, AT4G17300, AT4G21480, AT5G05660, AT5G09820, AT5G15180, AT5G33340, AT5G61520
GO:0006812	cation transport	588	5	0.97	0.00275	2.497e-01	P	AT1G11260, AT1G34580, AT1G50310, AT4G21480, AT5G61520	AT1G11260, AT1G34580, AT1G50310, AT4G21480, AT5G61520
GO:0030163	protein catabolic process	864	6	1.43	0.00281	2.511e-01	P	AT1G31450, AT1G64830, AT2G28010, AT2G28040, AT2G35615, AT5G33340	AT1G31450, AT1G64830, AT2G28010, AT2G28040, AT2G35615, AT5G33340
GO:0018958	phenol-containing compound metabolic process	48	2	0.08	0.00287	2.526e-01	P	AT2G37040, AT5G33340	AT2G37040, AT5G33340
GO:0006970	response to osmotic stress	614	5	1.01	0.00331	2.784e-01	P	AT1G05260, AT3G23830, AT3G46550, AT4G13850, AT5G05660	AT1G05260, AT3G23830, AT3G46550, AT4G13850, AT5G05660
GO:1901700	response to oxygen-containing compound	1537	8	2.54	0.00331	2.784e-01	P	AT1G05260, AT2G37040, AT2G43060, AT3G19940, AT3G23830, AT3G46550, AT4G08950, AT4G13850	AT1G05260, AT2G37040, AT2G43060, AT3G19940, AT3G23830, AT3G46550, AT4G08950, AT4G13850
GO:0009409	response to cold	384	4	0.63	0.00366	3.023e-01	P	AT1G05260, AT3G23830, AT4G13850, AT5G61030	AT1G05260, AT3G23830, AT4G13850, AT5G61030
GO:0044282	small molecule catabolic process	188	3	0.31	0.0037	3.023e-01	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:1901565	organonitrogen compound catabolic process	192	3	0.32	0.00393	3.166e-01	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0019439	aromatic compound catabolic process	198	3	0.33	0.00428	3.400e-01	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0009628	response to abiotic stimulus	1987	9	3.28	0.00455	3.565e-01	P	AT1G05260, AT1G35140, AT2G37040, AT3G23830, AT3G46550, AT3G53260, AT4G13850, AT5G05660, AT5G61030	AT1G05260, AT1G35140, AT2G37040, AT3G23830, AT3G46550, AT3G53260, AT4G13850, AT5G05660, AT5G61030
GO:1901361	organic cyclic compound catabolic process	207	3	0.34	0.00485	3.749e-01	P	AT2G37040, AT3G10340, AT3G53260	AT2G37040, AT3G10340, AT3G53260
GO:0071702	organic substance transport	1368	7	2.26	0.00669	4.970e-01	P	AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT3G19940, AT4G21480, AT5G61520	AT1G11260, AT1G34580, AT1G50310, AT1G68730, AT3G19940, AT4G21480, AT5G61520
GO:0006520	cellular amino acid metabolic process	482	4	0.8	0.00811	5.947e-01	P	AT2G37040, AT3G10340, AT3G53260, AT4G17300	AT2G37040, AT3G10340, AT3G53260, AT4G17300
GO:0009741	response to brassinosteroid	87	2	0.14	0.00913	6.611e-01	P	AT2G43060, AT4G08950	AT2G43060, AT4G08950
