GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0006816	calcium ion transport	63	13	0.34	1.6e-17	8.320e-15	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100
GO:0019722	calcium-mediated signaling	69	13	0.37	5.9e-17	2.812e-14	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100
GO:0019932	second-messenger-mediated signaling	73	13	0.4	1.3e-16	5.720e-14	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100
GO:1901699	cellular response to nitrogen compound	101	14	0.55	3.3e-16	1.348e-13	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G49500, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G49500, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100
GO:0006875	cellular metal ion homeostasis	165	15	0.89	1.7e-14	6.483e-12	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100
GO:0070838	divalent metal ion transport	126	13	0.68	2e-13	7.150e-11	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100
GO:0072511	divalent inorganic cation transport	128	13	0.69	2.5e-13	8.412e-11	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100
GO:0030003	cellular cation homeostasis	204	15	1.11	4e-13	1.271e-10	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100
GO:0055065	metal ion homeostasis	213	15	1.15	7.5e-13	2.258e-10	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100
GO:0006873	cellular ion homeostasis	219	15	1.19	1.1e-12	3.146e-10	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100
GO:0010243	response to organonitrogen compound	183	13	0.99	2.4e-11	6.537e-09	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100
GO:0050896	response to stimulus	6373	71	34.54	2.8e-11	7.280e-09	P	AT1G05200, AT1G07400, AT1G08110, AT1G21710, AT1G23130, AT1G24000, AT1G24020, AT1G32583, AT1G35260, AT1G42540, AT1G53540, AT1G55020, AT1G59860, AT1G70830, AT1G70840, AT1G70850, AT1G70880, AT1G70890, AT2G05620, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G29940, AT2G32040, AT2G32390, AT2G33210, AT2G40190, AT2G40880, AT2G44650, AT3G02530, AT3G05010, AT3G13860, AT3G21250, AT3G22400, AT3G23990, AT3G46230, AT3G49500, AT3G50820, AT3G51480, AT3G51660, AT3G60160, AT3G60210, AT4G04220, AT4G13180, AT4G21320, AT4G31710, AT4G33925, AT4G35290, AT5G01650, AT5G11180, AT5G11210, AT5G12020, AT5G12030, AT5G12140, AT5G13780, AT5G26240, AT5G27100, AT5G27660, AT5G28000, AT5G28010, AT5G42950, AT5G47030, AT5G48485, AT5G55450, AT5G57170, AT5G59720, AT5G66570	AT1G05200, AT1G07400, AT1G08110, AT1G21710, AT1G23130, AT1G24000, AT1G24020, AT1G32583, AT1G35260, AT1G42540, AT1G53540, AT1G55020, AT1G59860, AT1G70830, AT1G70840, AT1G70850, AT1G70880, AT1G70890, AT2G05620, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G29940, AT2G32040, AT2G32390, AT2G33210, AT2G40190, AT2G40880, AT2G44650, AT3G02530, AT3G05010, AT3G13860, AT3G21250, AT3G22400, AT3G23990, AT3G46230, AT3G49500, AT3G50820, AT3G51480, AT3G51660, AT3G60160, AT3G60210, AT4G04220, AT4G13180, AT4G21320, AT4G31710, AT4G33925, AT4G35290, AT5G01650, AT5G11180, AT5G11210, AT5G12020, AT5G12030, AT5G12140, AT5G13780, AT5G26240, AT5G27100, AT5G27660, AT5G28000, AT5G28010, AT5G42950, AT5G47030, AT5G48485, AT5G55450, AT5G57170, AT5G59720, AT5G66570
GO:0055080	cation homeostasis	276	15	1.5	3.1e-11	7.710e-09	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100
GO:0007166	cell surface receptor signaling pathway	232	14	1.26	3.6e-11	8.580e-09	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100
GO:0055082	cellular chemical homeostasis	280	15	1.52	3.8e-11	8.694e-09	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100
GO:0009408	response to heat	200	13	1.08	7.4e-11	1.589e-08	P	AT1G07400, AT1G32583, AT1G53540, AT1G59860, AT2G29500, AT3G23990, AT3G46230, AT4G21320, AT5G12020, AT5G12030, AT5G12140, AT5G27660, AT5G59720	AT1G07400, AT1G32583, AT1G53540, AT1G59860, AT2G29500, AT3G23990, AT3G46230, AT4G21320, AT5G12020, AT5G12030, AT5G12140, AT5G27660, AT5G59720
GO:0098771	inorganic ion homeostasis	294	15	1.59	7.5e-11	1.589e-08	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100
GO:0050801	ion homeostasis	318	15	1.72	2.2e-10	4.494e-08	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100
GO:0009628	response to abiotic stimulus	1987	35	10.77	3.2e-10	6.312e-08	P	AT1G05200, AT1G07400, AT1G32583, AT1G42540, AT1G53540, AT1G59860, AT2G05620, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G32390, AT2G40190, AT2G40880, AT3G23990, AT3G46230, AT3G50820, AT3G51480, AT4G21320, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G12020, AT5G12030, AT5G12140, AT5G13780, AT5G27100, AT5G27660, AT5G47030, AT5G59720, AT5G66570	AT1G05200, AT1G07400, AT1G32583, AT1G42540, AT1G53540, AT1G59860, AT2G05620, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G32390, AT2G40190, AT2G40880, AT3G23990, AT3G46230, AT3G50820, AT3G51480, AT4G21320, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G12020, AT5G12030, AT5G12140, AT5G13780, AT5G27100, AT5G27660, AT5G47030, AT5G59720, AT5G66570
GO:0009416	response to light stimulus	725	21	3.93	4e-10	7.627e-08	P	AT1G05200, AT1G42540, AT2G05620, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G32390, AT3G50820, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G12030, AT5G27100, AT5G59720, AT5G66570	AT1G05200, AT1G42540, AT2G05620, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G32390, AT3G50820, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G12030, AT5G27100, AT5G59720, AT5G66570
GO:1901698	response to nitrogen compound	285	14	1.54	5.4e-10	9.964e-08	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G49500, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G49500, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100
GO:0098660	inorganic ion transmembrane transport	346	15	1.88	7.2e-10	1.287e-07	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G26240, AT5G27100, AT5G47030	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G26240, AT5G27100, AT5G47030
GO:1902578	single-organism localization	2160	36	11.71	7.5e-10	1.300e-07	P	AT1G05200, AT1G17500, AT1G27390, AT1G42540, AT1G54280, AT1G72700, AT2G17260, AT2G19830, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29940, AT2G32040, AT2G32390, AT3G13900, AT3G21250, AT3G27080, AT3G51480, AT3G57310, AT3G60160, AT4G29160, AT4G31710, AT4G35290, AT5G11210, AT5G26240, AT5G27100, AT5G40930, AT5G47030, AT5G48485, AT5G48490, AT5G55410, AT5G55450, AT5G55460, AT5G63220	AT1G05200, AT1G17500, AT1G27390, AT1G42540, AT1G54280, AT1G72700, AT2G17260, AT2G19830, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29940, AT2G32040, AT2G32390, AT3G13900, AT3G21250, AT3G27080, AT3G51480, AT3G57310, AT3G60160, AT4G29160, AT4G31710, AT4G35290, AT5G11210, AT5G26240, AT5G27100, AT5G40930, AT5G47030, AT5G48485, AT5G48490, AT5G55410, AT5G55450, AT5G55460, AT5G63220
GO:0009314	response to radiation	755	21	4.09	8.3e-10	1.396e-07	P	AT1G05200, AT1G42540, AT2G05620, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G32390, AT3G50820, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G12030, AT5G27100, AT5G59720, AT5G66570	AT1G05200, AT1G42540, AT2G05620, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G32390, AT3G50820, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G12030, AT5G27100, AT5G59720, AT5G66570
GO:0044765	single-organism transport	2119	35	11.48	1.7e-09	2.778e-07	P	AT1G05200, AT1G17500, AT1G27390, AT1G42540, AT1G54280, AT1G72700, AT2G17260, AT2G19830, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29940, AT2G32040, AT2G32390, AT3G13900, AT3G21250, AT3G27080, AT3G51480, AT3G57310, AT3G60160, AT4G29160, AT4G31710, AT4G35290, AT5G11210, AT5G26240, AT5G27100, AT5G40930, AT5G47030, AT5G48485, AT5G48490, AT5G55410, AT5G55450, AT5G55460	AT1G05200, AT1G17500, AT1G27390, AT1G42540, AT1G54280, AT1G72700, AT2G17260, AT2G19830, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29940, AT2G32040, AT2G32390, AT3G13900, AT3G21250, AT3G27080, AT3G51480, AT3G57310, AT3G60160, AT4G29160, AT4G31710, AT4G35290, AT5G11210, AT5G26240, AT5G27100, AT5G40930, AT5G47030, AT5G48485, AT5G48490, AT5G55410, AT5G55450, AT5G55460
GO:0098662	inorganic cation transmembrane transport	315	14	1.71	2e-09	3.178e-07	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100, AT5G47030	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100, AT5G47030
GO:0006954	inflammatory response	5	4	0.03	4.1e-09	6.172e-07	P	AT2G33210, AT3G51660, AT5G01650, AT5G57170	AT2G33210, AT3G51660, AT5G01650, AT5G57170
GO:0009607	response to biotic stimulus	1265	26	6.86	4.1e-09	6.172e-07	P	AT1G23130, AT1G24000, AT1G24020, AT1G35260, AT1G42540, AT1G55020, AT1G70830, AT1G70840, AT1G70850, AT1G70880, AT1G70890, AT3G05010, AT3G22400, AT3G49500, AT3G51480, AT3G51660, AT3G60160, AT4G31710, AT4G33925, AT5G01650, AT5G28000, AT5G28010, AT5G48485, AT5G55450, AT5G57170, AT5G66570	AT1G23130, AT1G24000, AT1G24020, AT1G35260, AT1G42540, AT1G55020, AT1G70830, AT1G70840, AT1G70850, AT1G70880, AT1G70890, AT3G05010, AT3G22400, AT3G49500, AT3G51480, AT3G51660, AT3G60160, AT4G31710, AT4G33925, AT5G01650, AT5G28000, AT5G28010, AT5G48485, AT5G55450, AT5G57170, AT5G66570
GO:0098655	cation transmembrane transport	345	14	1.87	6.3e-09	9.240e-07	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100, AT5G47030	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT3G51480, AT4G31710, AT4G35290, AT5G11210, AT5G27100, AT5G47030
GO:0006950	response to stress	3567	46	19.33	7.2e-09	1.030e-06	P	AT1G05200, AT1G07400, AT1G21710, AT1G23130, AT1G24000, AT1G24020, AT1G32583, AT1G35260, AT1G42540, AT1G53540, AT1G55020, AT1G59860, AT1G70830, AT1G70840, AT1G70850, AT1G70880, AT1G70890, AT2G05620, AT2G29500, AT2G33210, AT2G40190, AT2G40880, AT2G44650, AT3G22400, AT3G23990, AT3G46230, AT3G49500, AT3G51480, AT3G51660, AT3G60210, AT4G04220, AT4G21320, AT4G33925, AT5G01650, AT5G12020, AT5G12030, AT5G12140, AT5G13780, AT5G27660, AT5G28000, AT5G28010, AT5G47030, AT5G48485, AT5G57170, AT5G59720, AT5G66570	AT1G05200, AT1G07400, AT1G21710, AT1G23130, AT1G24000, AT1G24020, AT1G32583, AT1G35260, AT1G42540, AT1G53540, AT1G55020, AT1G59860, AT1G70830, AT1G70840, AT1G70850, AT1G70880, AT1G70890, AT2G05620, AT2G29500, AT2G33210, AT2G40190, AT2G40880, AT2G44650, AT3G22400, AT3G23990, AT3G46230, AT3G49500, AT3G51480, AT3G51660, AT3G60210, AT4G04220, AT4G21320, AT4G33925, AT5G01650, AT5G12020, AT5G12030, AT5G12140, AT5G13780, AT5G27660, AT5G28000, AT5G28010, AT5G47030, AT5G48485, AT5G57170, AT5G59720, AT5G66570
GO:1902591	single-organism membrane budding	14	5	0.08	8.4e-09	1.172e-06	P	AT1G17500, AT1G54280, AT1G72700, AT3G13900, AT4G29160	AT1G17500, AT1G54280, AT1G72700, AT3G13900, AT4G29160
GO:0042221	response to chemical	2847	40	15.43	9.5e-09	1.294e-06	P	AT1G05200, AT1G08110, AT1G42540, AT1G53540, AT1G55020, AT2G05620, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G29940, AT2G32040, AT2G33210, AT2G40190, AT2G40880, AT2G44650, AT3G02530, AT3G05010, AT3G13860, AT3G21250, AT3G23990, AT3G49500, AT3G51480, AT3G60160, AT3G60210, AT4G13180, AT4G31710, AT4G35290, AT5G11210, AT5G12030, AT5G12140, AT5G13780, AT5G26240, AT5G27100, AT5G42950, AT5G48485, AT5G59720	AT1G05200, AT1G08110, AT1G42540, AT1G53540, AT1G55020, AT2G05620, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G29940, AT2G32040, AT2G33210, AT2G40190, AT2G40880, AT2G44650, AT3G02530, AT3G05010, AT3G13860, AT3G21250, AT3G23990, AT3G49500, AT3G51480, AT3G60160, AT3G60210, AT4G13180, AT4G31710, AT4G35290, AT5G11210, AT5G12030, AT5G12140, AT5G13780, AT5G26240, AT5G27100, AT5G42950, AT5G48485, AT5G59720
GO:0051668	localization within membrane	15	5	0.08	1.3e-08	1.729e-06	P	AT1G17500, AT1G54280, AT1G72700, AT3G13900, AT4G29160	AT1G17500, AT1G54280, AT1G72700, AT3G13900, AT4G29160
GO:0019725	cellular homeostasis	437	15	2.37	1.7e-08	2.210e-06	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100
GO:0051234	establishment of localization	2730	38	14.79	3.2e-08	4.068e-06	P	AT1G05200, AT1G12770, AT1G17500, AT1G27390, AT1G42540, AT1G54280, AT1G72700, AT2G17260, AT2G19830, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29940, AT2G32040, AT2G32390, AT3G13900, AT3G21250, AT3G27080, AT3G51480, AT3G57310, AT3G60160, AT4G29160, AT4G31710, AT4G35290, AT5G11210, AT5G13120, AT5G26240, AT5G27100, AT5G40930, AT5G47030, AT5G48485, AT5G48490, AT5G55410, AT5G55450, AT5G55460, AT5G63220	AT1G05200, AT1G12770, AT1G17500, AT1G27390, AT1G42540, AT1G54280, AT1G72700, AT2G17260, AT2G19830, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G29940, AT2G32040, AT2G32390, AT3G13900, AT3G21250, AT3G27080, AT3G51480, AT3G57310, AT3G60160, AT4G29160, AT4G31710, AT4G35290, AT5G11210, AT5G13120, AT5G26240, AT5G27100, AT5G40930, AT5G47030, AT5G48485, AT5G48490, AT5G55410, AT5G55450, AT5G55460, AT5G63220
GO:0006869	lipid transport	171	10	0.93	3.4e-08	4.228e-06	P	AT1G17500, AT1G54280, AT1G72700, AT3G13900, AT3G57310, AT5G48485, AT5G48490, AT5G55410, AT5G55450, AT5G55460	AT1G17500, AT1G54280, AT1G72700, AT3G13900, AT3G57310, AT5G48485, AT5G48490, AT5G55410, AT5G55450, AT5G55460
