GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0009628	response to abiotic stimulus	1987	102	45.9	1.5e-14	7.800e-12	P	AT1G01520, AT1G02090, AT1G05200, AT1G07400, AT1G08550, AT1G09340, AT1G10520, AT1G16030, AT1G30100, AT1G30580, AT1G42540, AT1G48130, AT1G53540, AT1G55490, AT1G56410, AT1G59860, AT1G59960, AT1G63820, AT1G64060, AT1G67070, AT1G67280, AT1G72650, AT1G73500, AT1G74310, AT2G04030, AT2G05620, AT2G17260, AT2G21660, AT2G22360, AT2G24710, AT2G24720, AT2G25140, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G32390, AT2G41040, AT2G46280, AT3G02570, AT3G03380, AT3G04740, AT3G09440, AT3G09600, AT3G12580, AT3G14440, AT3G23990, AT3G24220, AT3G24500, AT3G46230, AT3G47520, AT3G51480, AT3G57260, AT3G60750, AT4G01280, AT4G14605, AT4G16260, AT4G24280, AT4G25130, AT4G26430, AT4G27670, AT4G31710, AT4G35290, AT4G37910, AT4G39090, AT4G39260, AT4G39960, AT5G02410, AT5G02490, AT5G02500, AT5G02840, AT5G07470, AT5G09590, AT5G11180, AT5G11210, AT5G12020, AT5G12030, AT5G13930, AT5G15450, AT5G17020, AT5G17690, AT5G20720, AT5G24120, AT5G26340, AT5G27100, AT5G39510, AT5G41380, AT5G48030, AT5G48130, AT5G49910, AT5G52640, AT5G52660, AT5G53170, AT5G54810, AT5G56010, AT5G56030, AT5G56280, AT5G59720, AT5G59990, AT5G61510, AT5G61900, AT5G63890	AT1G01520, AT1G02090, AT1G05200, AT1G07400, AT1G08550, AT1G09340, AT1G10520, AT1G16030, AT1G30100, AT1G30580, AT1G42540, AT1G48130, AT1G53540, AT1G55490, AT1G56410, AT1G59860, AT1G59960, AT1G63820, AT1G64060, AT1G67070, AT1G67280, AT1G72650, AT1G73500, AT1G74310, AT2G04030, AT2G05620, AT2G17260, AT2G21660, AT2G22360, AT2G24710, AT2G24720, AT2G25140, AT2G29100, AT2G29110, AT2G29120, AT2G29500, AT2G32390, AT2G41040, AT2G46280, AT3G02570, AT3G03380, AT3G04740, AT3G09440, AT3G09600, AT3G12580, AT3G14440, AT3G23990, AT3G24220, AT3G24500, AT3G46230, AT3G47520, AT3G51480, AT3G57260, AT3G60750, AT4G01280, AT4G14605, AT4G16260, AT4G24280, AT4G25130, AT4G26430, AT4G27670, AT4G31710, AT4G35290, AT4G37910, AT4G39090, AT4G39260, AT4G39960, AT5G02410, AT5G02490, AT5G02500, AT5G02840, AT5G07470, AT5G09590, AT5G11180, AT5G11210, AT5G12020, AT5G12030, AT5G13930, AT5G15450, AT5G17020, AT5G17690, AT5G20720, AT5G24120, AT5G26340, AT5G27100, AT5G39510, AT5G41380, AT5G48030, AT5G48130, AT5G49910, AT5G52640, AT5G52660, AT5G53170, AT5G54810, AT5G56010, AT5G56030, AT5G56280, AT5G59720, AT5G59990, AT5G61510, AT5G61900, AT5G63890
GO:0046686	response to cadmium ion	318	34	7.35	1.3e-13	6.197e-11	P	AT1G04510, AT1G30580, AT1G53540, AT1G53850, AT1G56410, AT1G60710, AT1G67070, AT1G72650, AT2G21660, AT2G30110, AT2G45290, AT2G46280, AT3G02570, AT3G09440, AT3G09600, AT3G09840, AT3G12580, AT3G13235, AT3G13860, AT3G23990, AT3G46170, AT3G53230, AT3G60190, AT3G60750, AT4G01280, AT4G24280, AT4G37910, AT5G02490, AT5G02500, AT5G02840, AT5G09590, AT5G20720, AT5G49910, AT5G52660	AT1G04510, AT1G30580, AT1G53540, AT1G53850, AT1G56410, AT1G60710, AT1G67070, AT1G72650, AT2G21660, AT2G30110, AT2G45290, AT2G46280, AT3G02570, AT3G09440, AT3G09600, AT3G09840, AT3G12580, AT3G13235, AT3G13860, AT3G23990, AT3G46170, AT3G53230, AT3G60190, AT3G60750, AT4G01280, AT4G24280, AT4G37910, AT5G02490, AT5G02500, AT5G02840, AT5G09590, AT5G20720, AT5G49910, AT5G52660
GO:0072507	divalent inorganic cation homeostasis	61	16	1.41	4.2e-13	1.848e-10	P	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT2G39450, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100	AT1G05200, AT1G42540, AT2G17260, AT2G24710, AT2G24720, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT2G39450, AT3G51480, AT4G31710, AT4G35290, AT5G11180, AT5G11210, AT5G27100
GO:0009266	response to temperature stimulus	561	45	12.96	5.1e-13	2.084e-10	P	AT1G05200, AT1G07400, AT1G08550, AT1G09340, AT1G16030, AT1G53540, AT1G55490, AT1G56410, AT1G59860, AT1G67280, AT1G74310, AT2G04030, AT2G21660, AT2G22360, AT2G25140, AT2G29500, AT3G04740, AT3G09440, AT3G12580, AT3G23990, AT3G24500, AT3G46230, AT3G47520, AT3G57260, AT4G24280, AT4G27670, AT4G39260, AT4G39960, AT5G02490, AT5G02500, AT5G09590, AT5G12020, AT5G12030, AT5G15450, AT5G17020, AT5G17690, AT5G20720, AT5G48030, AT5G49910, AT5G52640, AT5G53170, AT5G56010, AT5G56030, AT5G59720, AT5G61900	AT1G05200, AT1G07400, AT1G08550, AT1G09340, AT1G16030, AT1G53540, AT1G55490, AT1G56410, AT1G59860, AT1G67280, AT1G74310, AT2G04030, AT2G21660, AT2G22360, AT2G25140, AT2G29500, AT3G04740, AT3G09440, AT3G12580, AT3G23990, AT3G24500, AT3G46230, AT3G47520, AT3G57260, AT4G24280, AT4G27670, AT4G39260, AT4G39960, AT5G02490, AT5G02500, AT5G09590, AT5G12020, AT5G12030, AT5G15450, AT5G17020, AT5G17690, AT5G20720, AT5G48030, AT5G49910, AT5G52640, AT5G53170, AT5G56010, AT5G56030, AT5G59720, AT5G61900
GO:0042026	protein refolding	9	8	0.21	6.8e-13	2.593e-10	P	AT1G26230, AT1G55490, AT2G28000, AT2G33210, AT3G13470, AT3G13860, AT3G23990, AT5G56500	AT1G26230, AT1G55490, AT2G28000, AT2G33210, AT3G13470, AT3G13860, AT3G23990, AT5G56500
GO:0031222	arabinan catabolic process	7	7	0.16	3.4e-12	1.215e-09	P	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570
GO:0051234	establishment of localization	2730	119	63.06	5.8e-12	1.952e-09	P	AT1G05200, AT1G08090, AT1G08100, AT1G09270, AT1G12600, AT1G12840, AT1G12940, AT1G18350, AT1G19910, AT1G19970, AT1G20110, AT1G22670, AT1G27390, AT1G29260, AT1G30450, AT1G42540, AT1G44100, AT1G53270, AT1G54110, AT1G55790, AT1G55840, AT1G59820, AT1G70330, AT1G71480, AT1G71980, AT1G72710, AT1G75340, AT1G75760, AT1G77380, AT2G04030, AT2G13610, AT2G13820, AT2G16510, AT2G17260, AT2G21190, AT2G21660, AT2G24710, AT2G24720, AT2G27130, AT2G28390, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT2G33470, AT2G39450, AT2G45140, AT2G48130, AT3G03110, AT3G06720, AT3G09840, AT3G10640, AT3G22580, AT3G22600, AT3G25160, AT3G26570, AT3G27080, AT3G28710, AT3G28715, AT3G29100, AT3G43720, AT3G47120, AT3G51480, AT3G53230, AT3G54630, AT3G58730, AT3G60190, AT3G60600, AT4G02050, AT4G08670, AT4G14815, AT4G16143, AT4G17160, AT4G17170, AT4G19490, AT4G24280, AT4G26100, AT4G27940, AT4G30600, AT4G31710, AT4G32400, AT4G34720, AT4G35290, AT4G35860, AT4G38790, AT4G38920, AT5G02280, AT5G03340, AT5G04850, AT5G09220, AT5G09370, AT5G11210, AT5G12370, AT5G13930, AT5G14570, AT5G17020, AT5G19980, AT5G20090, AT5G22950, AT5G23810, AT5G26340, AT5G27100, AT5G27280, AT5G39510, AT5G40930, AT5G42080, AT5G45900, AT5G47730, AT5G47750, AT5G49910, AT5G49960, AT5G54250, AT5G55910, AT5G57015, AT5G59950, AT5G60770, AT5G63220, AT5G63850, AT5G64080	AT1G05200, AT1G08090, AT1G08100, AT1G09270, AT1G12600, AT1G12840, AT1G12940, AT1G18350, AT1G19910, AT1G19970, AT1G20110, AT1G22670, AT1G27390, AT1G29260, AT1G30450, AT1G42540, AT1G44100, AT1G53270, AT1G54110, AT1G55790, AT1G55840, AT1G59820, AT1G70330, AT1G71480, AT1G71980, AT1G72710, AT1G75340, AT1G75760, AT1G77380, AT2G04030, AT2G13610, AT2G13820, AT2G16510, AT2G17260, AT2G21190, AT2G21660, AT2G24710, AT2G24720, AT2G27130, AT2G28390, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT2G33470, AT2G39450, AT2G45140, AT2G48130, AT3G03110, AT3G06720, AT3G09840, AT3G10640, AT3G22580, AT3G22600, AT3G25160, AT3G26570, AT3G27080, AT3G28710, AT3G28715, AT3G29100, AT3G43720, AT3G47120, AT3G51480, AT3G53230, AT3G54630, AT3G58730, AT3G60190, AT3G60600, AT4G02050, AT4G08670, AT4G14815, AT4G16143, AT4G17160, AT4G17170, AT4G19490, AT4G24280, AT4G26100, AT4G27940, AT4G30600, AT4G31710, AT4G32400, AT4G34720, AT4G35290, AT4G35860, AT4G38790, AT4G38920, AT5G02280, AT5G03340, AT5G04850, AT5G09220, AT5G09370, AT5G11210, AT5G12370, AT5G13930, AT5G14570, AT5G17020, AT5G19980, AT5G20090, AT5G22950, AT5G23810, AT5G26340, AT5G27100, AT5G27280, AT5G39510, AT5G40930, AT5G42080, AT5G45900, AT5G47730, AT5G47750, AT5G49910, AT5G49960, AT5G54250, AT5G55910, AT5G57015, AT5G59950, AT5G60770, AT5G63220, AT5G63850, AT5G64080
GO:0006810	transport	2699	117	62.34	1.3e-11	4.131e-09	P	AT1G05200, AT1G08090, AT1G08100, AT1G09270, AT1G12600, AT1G12840, AT1G12940, AT1G18350, AT1G19910, AT1G19970, AT1G20110, AT1G22670, AT1G27390, AT1G29260, AT1G30450, AT1G42540, AT1G44100, AT1G53270, AT1G54110, AT1G55790, AT1G55840, AT1G59820, AT1G70330, AT1G71480, AT1G71980, AT1G72710, AT1G75340, AT1G75760, AT1G77380, AT2G04030, AT2G13610, AT2G13820, AT2G16510, AT2G17260, AT2G21190, AT2G21660, AT2G24710, AT2G24720, AT2G27130, AT2G28390, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT2G33470, AT2G39450, AT2G45140, AT2G48130, AT3G03110, AT3G06720, AT3G09840, AT3G10640, AT3G22580, AT3G22600, AT3G25160, AT3G26570, AT3G27080, AT3G28710, AT3G28715, AT3G29100, AT3G43720, AT3G47120, AT3G51480, AT3G53230, AT3G58730, AT3G60190, AT3G60600, AT4G02050, AT4G08670, AT4G14815, AT4G16143, AT4G17160, AT4G17170, AT4G19490, AT4G24280, AT4G26100, AT4G27940, AT4G30600, AT4G31710, AT4G32400, AT4G34720, AT4G35290, AT4G35860, AT4G38790, AT4G38920, AT5G02280, AT5G03340, AT5G04850, AT5G09220, AT5G09370, AT5G11210, AT5G12370, AT5G13930, AT5G14570, AT5G17020, AT5G19980, AT5G20090, AT5G22950, AT5G23810, AT5G26340, AT5G27100, AT5G27280, AT5G39510, AT5G40930, AT5G42080, AT5G45900, AT5G47730, AT5G47750, AT5G49910, AT5G49960, AT5G54250, AT5G55910, AT5G57015, AT5G59950, AT5G60770, AT5G63850, AT5G64080	AT1G05200, AT1G08090, AT1G08100, AT1G09270, AT1G12600, AT1G12840, AT1G12940, AT1G18350, AT1G19910, AT1G19970, AT1G20110, AT1G22670, AT1G27390, AT1G29260, AT1G30450, AT1G42540, AT1G44100, AT1G53270, AT1G54110, AT1G55790, AT1G55840, AT1G59820, AT1G70330, AT1G71480, AT1G71980, AT1G72710, AT1G75340, AT1G75760, AT1G77380, AT2G04030, AT2G13610, AT2G13820, AT2G16510, AT2G17260, AT2G21190, AT2G21660, AT2G24710, AT2G24720, AT2G27130, AT2G28390, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT2G33470, AT2G39450, AT2G45140, AT2G48130, AT3G03110, AT3G06720, AT3G09840, AT3G10640, AT3G22580, AT3G22600, AT3G25160, AT3G26570, AT3G27080, AT3G28710, AT3G28715, AT3G29100, AT3G43720, AT3G47120, AT3G51480, AT3G53230, AT3G58730, AT3G60190, AT3G60600, AT4G02050, AT4G08670, AT4G14815, AT4G16143, AT4G17160, AT4G17170, AT4G19490, AT4G24280, AT4G26100, AT4G27940, AT4G30600, AT4G31710, AT4G32400, AT4G34720, AT4G35290, AT4G35860, AT4G38790, AT4G38920, AT5G02280, AT5G03340, AT5G04850, AT5G09220, AT5G09370, AT5G11210, AT5G12370, AT5G13930, AT5G14570, AT5G17020, AT5G19980, AT5G20090, AT5G22950, AT5G23810, AT5G26340, AT5G27100, AT5G27280, AT5G39510, AT5G40930, AT5G42080, AT5G45900, AT5G47730, AT5G47750, AT5G49910, AT5G49960, AT5G54250, AT5G55910, AT5G57015, AT5G59950, AT5G60770, AT5G63850, AT5G64080
GO:1902578	single-organism localization	2160	100	49.89	1.4e-11	4.215e-09	P	AT1G05200, AT1G08090, AT1G08100, AT1G09270, AT1G12600, AT1G12840, AT1G12940, AT1G18350, AT1G19910, AT1G19970, AT1G20110, AT1G27390, AT1G29260, AT1G30450, AT1G42540, AT1G44100, AT1G53270, AT1G54110, AT1G55790, AT1G59820, AT1G70330, AT1G71480, AT1G75760, AT1G77380, AT2G04030, AT2G13610, AT2G13820, AT2G16510, AT2G17260, AT2G21190, AT2G21660, AT2G24710, AT2G24720, AT2G27130, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT2G33470, AT2G39450, AT2G45140, AT2G48130, AT3G03110, AT3G06720, AT3G10640, AT3G22580, AT3G22600, AT3G25160, AT3G26570, AT3G27080, AT3G28710, AT3G28715, AT3G29100, AT3G43720, AT3G47120, AT3G51480, AT3G54630, AT3G58730, AT4G02050, AT4G08670, AT4G14815, AT4G16143, AT4G17170, AT4G19490, AT4G24280, AT4G27940, AT4G30600, AT4G31710, AT4G32400, AT4G34720, AT4G35290, AT4G38790, AT4G38920, AT5G02280, AT5G04850, AT5G09220, AT5G09370, AT5G11210, AT5G12370, AT5G13930, AT5G14570, AT5G17020, AT5G19980, AT5G20090, AT5G22950, AT5G23810, AT5G26340, AT5G27100, AT5G27280, AT5G39510, AT5G40930, AT5G47750, AT5G49910, AT5G49960, AT5G54250, AT5G55910, AT5G60770, AT5G63220, AT5G63850, AT5G64080	AT1G05200, AT1G08090, AT1G08100, AT1G09270, AT1G12600, AT1G12840, AT1G12940, AT1G18350, AT1G19910, AT1G19970, AT1G20110, AT1G27390, AT1G29260, AT1G30450, AT1G42540, AT1G44100, AT1G53270, AT1G54110, AT1G55790, AT1G59820, AT1G70330, AT1G71480, AT1G75760, AT1G77380, AT2G04030, AT2G13610, AT2G13820, AT2G16510, AT2G17260, AT2G21190, AT2G21660, AT2G24710, AT2G24720, AT2G27130, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT2G33470, AT2G39450, AT2G45140, AT2G48130, AT3G03110, AT3G06720, AT3G10640, AT3G22580, AT3G22600, AT3G25160, AT3G26570, AT3G27080, AT3G28710, AT3G28715, AT3G29100, AT3G43720, AT3G47120, AT3G51480, AT3G54630, AT3G58730, AT4G02050, AT4G08670, AT4G14815, AT4G16143, AT4G17170, AT4G19490, AT4G24280, AT4G27940, AT4G30600, AT4G31710, AT4G32400, AT4G34720, AT4G35290, AT4G38790, AT4G38920, AT5G02280, AT5G04850, AT5G09220, AT5G09370, AT5G11210, AT5G12370, AT5G13930, AT5G14570, AT5G17020, AT5G19980, AT5G20090, AT5G22950, AT5G23810, AT5G26340, AT5G27100, AT5G27280, AT5G39510, AT5G40930, AT5G47750, AT5G49910, AT5G49960, AT5G54250, AT5G55910, AT5G60770, AT5G63220, AT5G63850, AT5G64080
GO:0010035	response to inorganic substance	899	56	20.77	2e-11	5.720e-09	P	AT1G04510, AT1G08090, AT1G09340, AT1G30100, AT1G30580, AT1G48130, AT1G53540, AT1G53850, AT1G56410, AT1G60710, AT1G67070, AT1G72650, AT1G74310, AT2G04030, AT2G05620, AT2G21660, AT2G29500, AT2G30110, AT2G39450, AT2G41680, AT2G45290, AT2G46280, AT3G02570, AT3G09440, AT3G09600, AT3G09840, AT3G12580, AT3G13235, AT3G13860, AT3G14440, AT3G23990, AT3G24500, AT3G46170, AT3G53230, AT3G60190, AT3G60750, AT4G01280, AT4G24280, AT4G27670, AT4G37910, AT4G39090, AT4G39260, AT5G02490, AT5G02500, AT5G02840, AT5G09590, AT5G12030, AT5G20720, AT5G26340, AT5G49910, AT5G52660, AT5G56010, AT5G56030, AT5G59720, AT5G60770, AT5G61900	AT1G04510, AT1G08090, AT1G09340, AT1G30100, AT1G30580, AT1G48130, AT1G53540, AT1G53850, AT1G56410, AT1G60710, AT1G67070, AT1G72650, AT1G74310, AT2G04030, AT2G05620, AT2G21660, AT2G29500, AT2G30110, AT2G39450, AT2G41680, AT2G45290, AT2G46280, AT3G02570, AT3G09440, AT3G09600, AT3G09840, AT3G12580, AT3G13235, AT3G13860, AT3G14440, AT3G23990, AT3G24500, AT3G46170, AT3G53230, AT3G60190, AT3G60750, AT4G01280, AT4G24280, AT4G27670, AT4G37910, AT4G39090, AT4G39260, AT5G02490, AT5G02500, AT5G02840, AT5G09590, AT5G12030, AT5G20720, AT5G26340, AT5G49910, AT5G52660, AT5G56010, AT5G56030, AT5G59720, AT5G60770, AT5G61900
GO:0031221	arabinan metabolic process	8	7	0.18	2.7e-11	7.354e-09	P	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570	AT1G02640, AT1G78060, AT5G09700, AT5G09730, AT5G10560, AT5G49360, AT5G64570
GO:0051179	localization	2837	120	65.53	3.3e-11	8.580e-09	P	AT1G05200, AT1G08090, AT1G08100, AT1G09270, AT1G12600, AT1G12840, AT1G12940, AT1G18350, AT1G19910, AT1G19970, AT1G20110, AT1G22670, AT1G27390, AT1G29260, AT1G30450, AT1G42540, AT1G44100, AT1G53270, AT1G54110, AT1G55790, AT1G55840, AT1G59820, AT1G64060, AT1G70330, AT1G71480, AT1G71980, AT1G72710, AT1G75340, AT1G75760, AT1G77380, AT2G04030, AT2G13610, AT2G13820, AT2G16510, AT2G17260, AT2G21190, AT2G21660, AT2G24710, AT2G24720, AT2G27130, AT2G28390, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT2G33470, AT2G39450, AT2G45140, AT2G48130, AT3G03110, AT3G06720, AT3G09840, AT3G10640, AT3G22580, AT3G22600, AT3G25160, AT3G26570, AT3G27080, AT3G28710, AT3G28715, AT3G29100, AT3G43720, AT3G47120, AT3G51480, AT3G53230, AT3G54630, AT3G58730, AT3G60190, AT3G60600, AT4G02050, AT4G08670, AT4G14815, AT4G16143, AT4G17160, AT4G17170, AT4G19490, AT4G24280, AT4G26100, AT4G27940, AT4G30600, AT4G31710, AT4G32400, AT4G34720, AT4G35290, AT4G35860, AT4G38790, AT4G38920, AT5G02280, AT5G03340, AT5G04850, AT5G09220, AT5G09370, AT5G11210, AT5G12370, AT5G13930, AT5G14570, AT5G17020, AT5G19980, AT5G20090, AT5G22950, AT5G23810, AT5G26340, AT5G27100, AT5G27280, AT5G39510, AT5G40930, AT5G42080, AT5G45900, AT5G47730, AT5G47750, AT5G49910, AT5G49960, AT5G54250, AT5G55910, AT5G57015, AT5G59950, AT5G60770, AT5G63220, AT5G63850, AT5G64080	AT1G05200, AT1G08090, AT1G08100, AT1G09270, AT1G12600, AT1G12840, AT1G12940, AT1G18350, AT1G19910, AT1G19970, AT1G20110, AT1G22670, AT1G27390, AT1G29260, AT1G30450, AT1G42540, AT1G44100, AT1G53270, AT1G54110, AT1G55790, AT1G55840, AT1G59820, AT1G64060, AT1G70330, AT1G71480, AT1G71980, AT1G72710, AT1G75340, AT1G75760, AT1G77380, AT2G04030, AT2G13610, AT2G13820, AT2G16510, AT2G17260, AT2G21190, AT2G21660, AT2G24710, AT2G24720, AT2G27130, AT2G28390, AT2G29100, AT2G29110, AT2G29120, AT2G32390, AT2G33470, AT2G39450, AT2G45140, AT2G48130, AT3G03110, AT3G06720, AT3G09840, AT3G10640, AT3G22580, AT3G22600, AT3G25160, AT3G26570, AT3G27080, AT3G28710, AT3G28715, AT3G29100, AT3G43720, AT3G47120, AT3G51480, AT3G53230, AT3G54630, AT3G58730, AT3G60190, AT3G60600, AT4G02050, AT4G08670, AT4G14815, AT4G16143, AT4G17160, AT4G17170, AT4G19490, AT4G24280, AT4G26100, AT4G27940, AT4G30600, AT4G31710, AT4G32400, AT4G34720, AT4G35290, AT4G35860, AT4G38790, AT4G38920, AT5G02280, AT5G03340, AT5G04850, AT5G09220, AT5G09370, AT5G11210, AT5G12370, AT5G13930, AT5G14570, AT5G17020, AT5G19980, AT5G20090, AT5G22950, AT5G23810, AT5G26340, AT5G27100, AT5G27280, AT5G39510, AT5G40930, AT5G42080, AT5G45900, AT5G47730, AT5G47750, AT5G49910, AT5G49960, AT5G54250, AT5G55910, AT5G57015, AT5G59950, AT5G60770, AT5G63220, AT5G63850, AT5G64080
