GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0019752	carboxylic acid metabolic process	1209	43	6.32	1.9e-24	9.880e-22	P	AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G35580, AT1G47420, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G36460, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G52930, AT3G55700, AT3G55710, AT4G13780, AT4G19230, AT4G21690, AT4G26520, AT4G26530, AT4G39660, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G45340, AT5G59580, AT5G59590	AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G35580, AT1G47420, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G36460, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G52930, AT3G55700, AT3G55710, AT4G13780, AT4G19230, AT4G21690, AT4G26520, AT4G26530, AT4G39660, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G45340, AT5G59580, AT5G59590
GO:0043436	oxoacid metabolic process	1326	44	6.93	7.7e-24	3.670e-21	P	AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G35580, AT1G47420, AT1G69850, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G36460, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G52930, AT3G55700, AT3G55710, AT4G13780, AT4G19230, AT4G21690, AT4G26520, AT4G26530, AT4G39660, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G45340, AT5G59580, AT5G59590	AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G35580, AT1G47420, AT1G69850, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G36460, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G52930, AT3G55700, AT3G55710, AT4G13780, AT4G19230, AT4G21690, AT4G26520, AT4G26530, AT4G39660, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G45340, AT5G59580, AT5G59590
GO:0006082	organic acid metabolic process	1330	44	6.95	8.7e-24	3.828e-21	P	AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G35580, AT1G47420, AT1G69850, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G36460, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G52930, AT3G55700, AT3G55710, AT4G13780, AT4G19230, AT4G21690, AT4G26520, AT4G26530, AT4G39660, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G45340, AT5G59580, AT5G59590	AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G35580, AT1G47420, AT1G69850, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G36460, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G52930, AT3G55700, AT3G55710, AT4G13780, AT4G19230, AT4G21690, AT4G26520, AT4G26530, AT4G39660, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G45340, AT5G59580, AT5G59590
GO:0044281	small molecule metabolic process	1964	46	10.27	7.7e-19	3.146e-16	P	AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G35580, AT1G47420, AT1G69850, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G36460, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52930, AT3G55700, AT3G55710, AT4G13780, AT4G19230, AT4G21690, AT4G26520, AT4G26530, AT4G39660, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G45340, AT5G54770, AT5G59580, AT5G59590	AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G35580, AT1G47420, AT1G69850, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G36460, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52930, AT3G55700, AT3G55710, AT4G13780, AT4G19230, AT4G21690, AT4G26520, AT4G26530, AT4G39660, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G45340, AT5G54770, AT5G59580, AT5G59590
GO:0044710	single-organism metabolic process	5206	66	27.21	7.8e-14	2.974e-11	P	AT1G02730, AT1G11600, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G35580, AT1G47420, AT1G53670, AT1G69850, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G28560, AT2G33100, AT2G36460, AT2G40300, AT3G03050, AT3G10560, AT3G10570, AT3G11050, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT4G09510, AT4G13780, AT4G18240, AT4G19230, AT4G21690, AT4G26520, AT4G26530, AT4G38190, AT4G39660, AT5G01600, AT5G04630, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G48930, AT5G54770, AT5G59580, AT5G59590	AT1G02730, AT1G11600, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G35580, AT1G47420, AT1G53670, AT1G69850, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G28560, AT2G33100, AT2G36460, AT2G40300, AT3G03050, AT3G10560, AT3G10570, AT3G11050, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT4G09510, AT4G13780, AT4G18240, AT4G19230, AT4G21690, AT4G26520, AT4G26530, AT4G38190, AT4G39660, AT5G01600, AT5G04630, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G48930, AT5G54770, AT5G59580, AT5G59590
GO:0044763	single-organism cellular process	8410	84	43.96	1.6e-12	5.720e-10	P	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G34210, AT1G35580, AT1G47420, AT1G62300, AT1G69850, AT1G71830, AT1G71870, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G28560, AT2G33100, AT2G36460, AT2G40300, AT2G47160, AT3G03050, AT3G06450, AT3G08860, AT3G10440, AT3G11050, AT3G11340, AT3G21180, AT3G24660, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT3G62270, AT4G04080, AT4G09510, AT4G13780, AT4G18240, AT4G19230, AT4G21690, AT4G22220, AT4G26520, AT4G26530, AT4G29900, AT4G33430, AT4G38190, AT4G39660, AT5G01600, AT5G02390, AT5G04320, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G46330, AT5G48520, AT5G48930, AT5G49130, AT5G54770, AT5G57110, AT5G59580, AT5G59590, AT5G61530	AT1G02065, AT1G02730, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G34210, AT1G35580, AT1G47420, AT1G62300, AT1G69850, AT1G71830, AT1G71870, AT1G78270, AT1G80330, AT1G80340, AT2G26480, AT2G28560, AT2G33100, AT2G36460, AT2G40300, AT2G47160, AT3G03050, AT3G06450, AT3G08860, AT3G10440, AT3G11050, AT3G11340, AT3G21180, AT3G24660, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT3G62270, AT4G04080, AT4G09510, AT4G13780, AT4G18240, AT4G19230, AT4G21690, AT4G22220, AT4G26520, AT4G26530, AT4G29900, AT4G33430, AT4G38190, AT4G39660, AT5G01600, AT5G02390, AT5G04320, AT5G04660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G46330, AT5G48520, AT5G48930, AT5G49130, AT5G54770, AT5G57110, AT5G59580, AT5G59590, AT5G61530
GO:0044699	single-organism process	11098	96	58.01	3.8e-11	1.279e-08	P	AT1G02065, AT1G02730, AT1G11600, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G25250, AT1G34210, AT1G35580, AT1G47420, AT1G53670, AT1G62300, AT1G68130, AT1G69850, AT1G71830, AT1G71870, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28560, AT2G33100, AT2G36460, AT2G40300, AT2G47160, AT3G03050, AT3G06450, AT3G08860, AT3G10440, AT3G10560, AT3G10570, AT3G11050, AT3G11340, AT3G21180, AT3G24660, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT3G62270, AT4G04080, AT4G09510, AT4G13780, AT4G18240, AT4G19230, AT4G21690, AT4G22220, AT4G26520, AT4G26530, AT4G29900, AT4G33430, AT4G38190, AT4G39660, AT5G01600, AT5G02390, AT5G04320, AT5G04630, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G46330, AT5G48520, AT5G48930, AT5G49130, AT5G54770, AT5G55250, AT5G57110, AT5G59580, AT5G59590, AT5G61530, AT5G62730	AT1G02065, AT1G02730, AT1G11600, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G25250, AT1G34210, AT1G35580, AT1G47420, AT1G53670, AT1G62300, AT1G68130, AT1G69850, AT1G71830, AT1G71870, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28560, AT2G33100, AT2G36460, AT2G40300, AT2G47160, AT3G03050, AT3G06450, AT3G08860, AT3G10440, AT3G10560, AT3G10570, AT3G11050, AT3G11340, AT3G21180, AT3G24660, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT3G62270, AT4G04080, AT4G09510, AT4G13780, AT4G18240, AT4G19230, AT4G21690, AT4G22220, AT4G26520, AT4G26530, AT4G29900, AT4G33430, AT4G38190, AT4G39660, AT5G01600, AT5G02390, AT5G04320, AT5G04630, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G46330, AT5G48520, AT5G48930, AT5G49130, AT5G54770, AT5G55250, AT5G57110, AT5G59580, AT5G59590, AT5G61530, AT5G62730
GO:0009058	biosynthetic process	6668	69	34.85	3e-10	9.533e-08	P	AT1G02065, AT1G02730, AT1G11600, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G25250, AT1G25440, AT1G62300, AT1G68130, AT1G68150, AT1G68520, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G33100, AT3G03050, AT3G08860, AT3G10560, AT3G10570, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G55700, AT3G55710, AT4G04080, AT4G04450, AT4G13780, AT4G18240, AT4G19230, AT4G21690, AT4G22070, AT4G22220, AT4G29920, AT4G38190, AT4G39660, AT5G04630, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G48930, AT5G54770, AT5G57130, AT5G59580, AT5G59590	AT1G02065, AT1G02730, AT1G11600, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G25250, AT1G25440, AT1G62300, AT1G68130, AT1G68150, AT1G68520, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G33100, AT3G03050, AT3G08860, AT3G10560, AT3G10570, AT3G11340, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G55700, AT3G55710, AT4G04080, AT4G04450, AT4G13780, AT4G18240, AT4G19230, AT4G21690, AT4G22070, AT4G22220, AT4G29920, AT4G38190, AT4G39660, AT5G04630, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G37950, AT5G38010, AT5G38040, AT5G44740, AT5G45340, AT5G48930, AT5G54770, AT5G57130, AT5G59580, AT5G59590
GO:0008152	metabolic process	14067	108	73.53	5.8e-10	1.746e-07	P	AT1G02065, AT1G02730, AT1G11600, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G22650, AT1G25250, AT1G25440, AT1G31450, AT1G34210, AT1G35580, AT1G47420, AT1G49170, AT1G53670, AT1G60900, AT1G62300, AT1G64830, AT1G65700, AT1G68130, AT1G68150, AT1G68520, AT1G69850, AT1G71830, AT1G72000, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28010, AT2G28040, AT2G28560, AT2G33100, AT2G35615, AT2G36460, AT2G40300, AT3G03050, AT3G08860, AT3G10560, AT3G10570, AT3G11050, AT3G11340, AT3G24660, AT3G26085, AT3G28880, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT4G04080, AT4G04450, AT4G09510, AT4G13780, AT4G18240, AT4G19110, AT4G19230, AT4G21690, AT4G22070, AT4G22220, AT4G26520, AT4G26530, AT4G29920, AT4G33430, AT4G34860, AT4G36690, AT4G38190, AT4G39660, AT5G01600, AT5G04630, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G38780, AT5G44740, AT5G45340, AT5G45430, AT5G46330, AT5G48930, AT5G51740, AT5G54770, AT5G55250, AT5G57130, AT5G59580, AT5G59590	AT1G02065, AT1G02730, AT1G11600, AT1G15550, AT1G22340, AT1G22360, AT1G22370, AT1G22380, AT1G22400, AT1G22650, AT1G25250, AT1G25440, AT1G31450, AT1G34210, AT1G35580, AT1G47420, AT1G49170, AT1G53670, AT1G60900, AT1G62300, AT1G64830, AT1G65700, AT1G68130, AT1G68150, AT1G68520, AT1G69850, AT1G71830, AT1G72000, AT1G73870, AT1G78270, AT1G80330, AT1G80340, AT2G01940, AT2G26480, AT2G28010, AT2G28040, AT2G28560, AT2G33100, AT2G35615, AT2G36460, AT2G40300, AT3G03050, AT3G08860, AT3G10560, AT3G10570, AT3G11050, AT3G11340, AT3G24660, AT3G26085, AT3G28880, AT3G46650, AT3G46660, AT3G46670, AT3G46680, AT3G46690, AT3G46700, AT3G46720, AT3G46940, AT3G52490, AT3G52930, AT3G55700, AT3G55710, AT3G56090, AT4G04080, AT4G04450, AT4G09510, AT4G13780, AT4G18240, AT4G19110, AT4G19230, AT4G21690, AT4G22070, AT4G22220, AT4G26520, AT4G26530, AT4G29920, AT4G33430, AT4G34860, AT4G36690, AT4G38190, AT4G39660, AT5G01600, AT5G04630, AT5G04660, AT5G05660, AT5G05860, AT5G05870, AT5G05880, AT5G05890, AT5G05900, AT5G16910, AT5G22130, AT5G33340, AT5G37950, AT5G38010, AT5G38040, AT5G38780, AT5G44740, AT5G45340, AT5G45430, AT5G46330, AT5G48930, AT5G51740, AT5G54770, AT5G55250, AT5G57130, AT5G59580, AT5G59590
GO:0006879	cellular iron ion homeostasis	26	6	0.14	3.9e-09	1.115e-06	P	AT2G40300, AT3G11050, AT3G56090, AT4G04080, AT4G22220, AT5G01600	AT2G40300, AT3G11050, AT3G56090, AT4G04080, AT4G22220, AT5G01600
