GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:0044763	single-organism cellular process	8410	67	34.26	6.4e-11	3.328e-08	P	AT1G02130, AT1G05240, AT1G05250, AT1G05260, AT1G45616, AT1G47890, AT1G68730, AT1G71390, AT1G71400, AT2G15080, AT2G16250, AT2G16430, AT2G17640, AT2G25440, AT2G26070, AT2G27190, AT2G31800, AT2G32660, AT2G32680, AT2G33020, AT2G33030, AT2G33050, AT2G33060, AT2G33080, AT2G43850, AT3G01190, AT3G05360, AT3G05370, AT3G05650, AT3G05660, AT3G11010, AT3G11080, AT3G11730, AT3G21770, AT3G23010, AT3G23110, AT3G23120, AT3G24900, AT3G24982, AT3G25010, AT3G25020, AT3G28890, AT3G51520, AT3G59830, AT3G63030, AT4G11290, AT4G13810, AT4G13820, AT4G13880, AT4G13920, AT4G16780, AT4G17530, AT4G22745, AT4G35640, AT4G37810, AT4G39270, AT5G15180, AT5G22110, AT5G25910, AT5G27060, AT5G35330, AT5G35338, AT5G38210, AT5G38280, AT5G40170, AT5G47200, AT5G47370	AT1G02130, AT1G05240, AT1G05250, AT1G05260, AT1G45616, AT1G47890, AT1G68730, AT1G71390, AT1G71400, AT2G15080, AT2G16250, AT2G16430, AT2G17640, AT2G25440, AT2G26070, AT2G27190, AT2G31800, AT2G32660, AT2G32680, AT2G33020, AT2G33030, AT2G33050, AT2G33060, AT2G33080, AT2G43850, AT3G01190, AT3G05360, AT3G05370, AT3G05650, AT3G05660, AT3G11010, AT3G11080, AT3G11730, AT3G21770, AT3G23010, AT3G23110, AT3G23120, AT3G24900, AT3G24982, AT3G25010, AT3G25020, AT3G28890, AT3G51520, AT3G59830, AT3G63030, AT4G11290, AT4G13810, AT4G13820, AT4G13880, AT4G13920, AT4G16780, AT4G17530, AT4G22745, AT4G35640, AT4G37810, AT4G39270, AT5G15180, AT5G22110, AT5G25910, AT5G27060, AT5G35330, AT5G35338, AT5G38210, AT5G38280, AT5G40170, AT5G47200, AT5G47370
GO:0006952	defense response	1616	27	6.58	2.1e-10	1.001e-07	P	AT1G45616, AT1G47890, AT1G71390, AT1G71400, AT2G15080, AT2G32660, AT2G32680, AT2G33050, AT2G33060, AT2G43850, AT3G05360, AT3G05370, AT3G05650, AT3G05660, AT3G11010, AT3G11080, AT3G23010, AT3G23110, AT3G23120, AT3G24900, AT3G25010, AT3G25020, AT4G13810, AT4G13920, AT5G25910, AT5G27060, AT5G40170	AT1G45616, AT1G47890, AT1G71390, AT1G71400, AT2G15080, AT2G32660, AT2G32680, AT2G33050, AT2G33060, AT2G43850, AT3G05360, AT3G05370, AT3G05650, AT3G05660, AT3G11010, AT3G11080, AT3G23010, AT3G23110, AT3G23120, AT3G24900, AT3G25010, AT3G25020, AT4G13810, AT4G13920, AT5G25910, AT5G27060, AT5G40170
GO:0009987	cellular process	15094	91	61.49	5.2e-10	2.288e-07	P	AT1G01210, AT1G02130, AT1G05240, AT1G05250, AT1G05260, AT1G45616, AT1G47890, AT1G59860, AT1G66910, AT1G66920, AT1G66930, AT1G67000, AT1G68730, AT1G70250, AT1G71390, AT1G71400, AT2G15080, AT2G16250, AT2G16430, AT2G17640, AT2G24990, AT2G25440, AT2G26070, AT2G27190, AT2G31800, AT2G32660, AT2G32680, AT2G33020, AT2G33030, AT2G33050, AT2G33060, AT2G33080, AT2G42750, AT2G43850, AT2G44910, AT3G01190, AT3G05360, AT3G05370, AT3G05650, AT3G05660, AT3G11010, AT3G11080, AT3G11730, AT3G21770, AT3G23010, AT3G23110, AT3G23120, AT3G24900, AT3G24982, AT3G25010, AT3G25020, AT3G28890, AT3G51520, AT3G59830, AT3G60390, AT3G63030, AT4G07950, AT4G11290, AT4G13810, AT4G13820, AT4G13880, AT4G13920, AT4G16780, AT4G17460, AT4G17530, AT4G18250, AT4G22745, AT4G35640, AT4G37810, AT4G39270, AT5G06710, AT5G09760, AT5G15180, AT5G21222, AT5G22110, AT5G25910, AT5G27060, AT5G35330, AT5G35338, AT5G37350, AT5G38210, AT5G38240, AT5G38250, AT5G38260, AT5G38280, AT5G39020, AT5G39030, AT5G40170, AT5G47200, AT5G47370, AT5G64640	AT1G01210, AT1G02130, AT1G05240, AT1G05250, AT1G05260, AT1G45616, AT1G47890, AT1G59860, AT1G66910, AT1G66920, AT1G66930, AT1G67000, AT1G68730, AT1G70250, AT1G71390, AT1G71400, AT2G15080, AT2G16250, AT2G16430, AT2G17640, AT2G24990, AT2G25440, AT2G26070, AT2G27190, AT2G31800, AT2G32660, AT2G32680, AT2G33020, AT2G33030, AT2G33050, AT2G33060, AT2G33080, AT2G42750, AT2G43850, AT2G44910, AT3G01190, AT3G05360, AT3G05370, AT3G05650, AT3G05660, AT3G11010, AT3G11080, AT3G11730, AT3G21770, AT3G23010, AT3G23110, AT3G23120, AT3G24900, AT3G24982, AT3G25010, AT3G25020, AT3G28890, AT3G51520, AT3G59830, AT3G60390, AT3G63030, AT4G07950, AT4G11290, AT4G13810, AT4G13820, AT4G13880, AT4G13920, AT4G16780, AT4G17460, AT4G17530, AT4G18250, AT4G22745, AT4G35640, AT4G37810, AT4G39270, AT5G06710, AT5G09760, AT5G15180, AT5G21222, AT5G22110, AT5G25910, AT5G27060, AT5G35330, AT5G35338, AT5G37350, AT5G38210, AT5G38240, AT5G38250, AT5G38260, AT5G38280, AT5G39020, AT5G39030, AT5G40170, AT5G47200, AT5G47370, AT5G64640
GO:0044699	single-organism process	11098	75	45.21	4.3e-09	1.757e-06	P	AT1G02130, AT1G05240, AT1G05250, AT1G05260, AT1G10810, AT1G45616, AT1G47890, AT1G60680, AT1G60690, AT1G60710, AT1G60730, AT1G60750, AT1G67940, AT1G68730, AT1G71390, AT1G71400, AT2G15080, AT2G16250, AT2G16430, AT2G17640, AT2G25440, AT2G26070, AT2G27190, AT2G31800, AT2G32660, AT2G32680, AT2G33020, AT2G33030, AT2G33050, AT2G33060, AT2G33080, AT2G43850, AT3G01190, AT3G05360, AT3G05370, AT3G05650, AT3G05660, AT3G11010, AT3G11080, AT3G11730, AT3G21770, AT3G23010, AT3G23110, AT3G23120, AT3G24900, AT3G24982, AT3G25010, AT3G25020, AT3G28890, AT3G51520, AT3G59830, AT3G63030, AT4G11290, AT4G13810, AT4G13820, AT4G13880, AT4G13920, AT4G16780, AT4G17460, AT4G17530, AT4G22745, AT4G35640, AT4G37810, AT4G39270, AT5G15180, AT5G22110, AT5G25910, AT5G27060, AT5G35330, AT5G35338, AT5G38210, AT5G38280, AT5G40170, AT5G47200, AT5G47370	AT1G02130, AT1G05240, AT1G05250, AT1G05260, AT1G10810, AT1G45616, AT1G47890, AT1G60680, AT1G60690, AT1G60710, AT1G60730, AT1G60750, AT1G67940, AT1G68730, AT1G71390, AT1G71400, AT2G15080, AT2G16250, AT2G16430, AT2G17640, AT2G25440, AT2G26070, AT2G27190, AT2G31800, AT2G32660, AT2G32680, AT2G33020, AT2G33030, AT2G33050, AT2G33060, AT2G33080, AT2G43850, AT3G01190, AT3G05360, AT3G05370, AT3G05650, AT3G05660, AT3G11010, AT3G11080, AT3G11730, AT3G21770, AT3G23010, AT3G23110, AT3G23120, AT3G24900, AT3G24982, AT3G25010, AT3G25020, AT3G28890, AT3G51520, AT3G59830, AT3G63030, AT4G11290, AT4G13810, AT4G13820, AT4G13880, AT4G13920, AT4G16780, AT4G17460, AT4G17530, AT4G22745, AT4G35640, AT4G37810, AT4G39270, AT5G15180, AT5G22110, AT5G25910, AT5G27060, AT5G35330, AT5G35338, AT5G38210, AT5G38280, AT5G40170, AT5G47200, AT5G47370
GO:0006468	protein phosphorylation	1156	21	4.71	7.2e-09	2.746e-06	P	AT1G66910, AT1G66920, AT1G66930, AT1G67000, AT1G70250, AT2G16250, AT2G24990, AT2G31800, AT2G43850, AT3G59830, AT4G18250, AT4G39270, AT5G21222, AT5G37350, AT5G38210, AT5G38240, AT5G38250, AT5G38260, AT5G38280, AT5G39020, AT5G39030	AT1G66910, AT1G66920, AT1G66930, AT1G67000, AT1G70250, AT2G16250, AT2G24990, AT2G31800, AT2G43850, AT3G59830, AT4G18250, AT4G39270, AT5G21222, AT5G37350, AT5G38210, AT5G38240, AT5G38250, AT5G38260, AT5G38280, AT5G39020, AT5G39030
GO:0042744	hydrogen peroxide catabolic process	86	7	0.35	6.3e-08	2.252e-05	P	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT3G21770, AT4G11290, AT5G15180	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT3G21770, AT4G11290, AT5G15180
GO:0042743	hydrogen peroxide metabolic process	108	7	0.44	3e-07	1.009e-04	P	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT3G21770, AT4G11290, AT5G15180	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT3G21770, AT4G11290, AT5G15180
GO:0007229	integrin-mediated signaling pathway	5	3	0.02	6.5e-07	2.066e-04	P	AT2G31800, AT2G43850, AT3G59830	AT2G31800, AT2G43850, AT3G59830
GO:0016310	phosphorylation	1548	21	6.31	9.8e-07	2.950e-04	P	AT1G66910, AT1G66920, AT1G66930, AT1G67000, AT1G70250, AT2G16250, AT2G24990, AT2G31800, AT2G43850, AT3G59830, AT4G18250, AT4G39270, AT5G21222, AT5G37350, AT5G38210, AT5G38240, AT5G38250, AT5G38260, AT5G38280, AT5G39020, AT5G39030	AT1G66910, AT1G66920, AT1G66930, AT1G67000, AT1G70250, AT2G16250, AT2G24990, AT2G31800, AT2G43850, AT3G59830, AT4G18250, AT4G39270, AT5G21222, AT5G37350, AT5G38210, AT5G38240, AT5G38250, AT5G38260, AT5G38280, AT5G39020, AT5G39030
GO:0006346	methylation-dependent chromatin silencing	21	4	0.09	1.5e-06	4.290e-04	P	AT3G63030, AT4G22745, AT5G35330, AT5G35338	AT3G63030, AT4G22745, AT5G35330, AT5G35338
GO:0006979	response to oxidative stress	475	11	1.94	3.9e-06	1.062e-03	P	AT1G05240, AT1G05250, AT1G05260, AT1G07400, AT1G53540, AT2G29500, AT3G01190, AT3G21770, AT4G11290, AT5G15180, AT5G59720	AT1G05240, AT1G05250, AT1G05260, AT1G07400, AT1G53540, AT2G29500, AT3G01190, AT3G21770, AT4G11290, AT5G15180, AT5G59720
GO:0072593	reactive oxygen species metabolic process	169	7	0.69	6.1e-06	1.586e-03	P	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT3G21770, AT4G11290, AT5G15180	AT1G05240, AT1G05250, AT1G05260, AT3G01190, AT3G21770, AT4G11290, AT5G15180
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	36	4	0.15	1.4e-05	3.482e-03	P	AT3G63030, AT4G22745, AT5G35330, AT5G35338	AT3G63030, AT4G22745, AT5G35330, AT5G35338
GO:0006386	termination of RNA polymerase III transcription	2	2	0.01	1.6e-05	3.813e-03	P	AT1G01210, AT4G07950	AT1G01210, AT4G07950
GO:0006796	phosphate-containing compound metabolic process	2216	23	9.03	2.4e-05	5.491e-03	P	AT1G66910, AT1G66920, AT1G66930, AT1G67000, AT1G70250, AT2G16250, AT2G16430, AT2G24990, AT2G27190, AT2G31800, AT2G43850, AT3G59830, AT4G18250, AT4G39270, AT5G21222, AT5G37350, AT5G38210, AT5G38240, AT5G38250, AT5G38260, AT5G38280, AT5G39020, AT5G39030	AT1G66910, AT1G66920, AT1G66930, AT1G67000, AT1G70250, AT2G16250, AT2G16430, AT2G24990, AT2G27190, AT2G31800, AT2G43850, AT3G59830, AT4G18250, AT4G39270, AT5G21222, AT5G37350, AT5G38210, AT5G38240, AT5G38250, AT5G38260, AT5G38280, AT5G39020, AT5G39030
