TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0006284	"base-excision repair"	-2.48932096896779	1.5185139398778875	0.1503547432222901	0.7142192038117353	0.32461434	null
GO:0015698	"inorganic anion transport"	-2.3761307316496976	2.161368002234975	0.6765963445003054	0.8761693526676028	0.42580557	null
GO:0019538	"protein metabolic process"	-2.3411304077980377	3.452246574520437	13.306394775172672	0.7782590443829491	0.43163535	null
GO:0032879	"regulation of localization"	-2.266080848987609	2.346352974450639	1.038387445378941	0.9498278335362091	0.14979981	null
GO:0010038	"response to metal ion"	-2.1963380767637757	2.3384564936046046	1.0195931024761546	0.8771391787102076	0.40163934	null
GO:1902532	"negative regulation of intracellular signal transduction"	-2.1616547312240093	1.414973347970818	0.11746464314241413	0.9209491174714838	0.16665372	null
GO:0007229	"integrin-mediated signaling pathway"	-2.0507075985879744	0.6989700043360189	0.01879434290278626	0.8764836454027882	0.1385895	null
GO:0006888	"endoplasmic reticulum to Golgi vesicle-mediated transport"	-1.90274269030658	2.037426497940624	0.5074472583752291	0.8458470963082999	0.41207196	null
GO:0032409	"regulation of transporter activity"	-1.90274269030658	1.2304489213782739	0.07517737161114504	0.9349661253511099	0.15208042	null
GO:0055086	"nucleobase-containing small molecule metabolic process"	-1.8870600239159199	2.6646419755561257	2.1660480195461167	0.6885958643707336	0.43233401	null
GO:0022904	"respiratory electron transport chain"	-1.8722474841670267	1.845098040014257	0.324202415073063	0.8768955960951293	0.1019972	null
GO:0010035	"response to inorganic substance"	-1.862329462763245	2.8727388274726686	3.500446365643941	0.8608049359711418	0.4703854	null
GO:0032504	"multicellular organism reproduction"	-1.862329462763245	2.2648178230095364	0.8598411878024714	0.968564961526594	0.4474085	null
GO:0000422	"autophagy of mitochondrion"	-1.8068754016455384	0.6020599913279624	0.014095757177089697	0.8815053411124385	0.08342863	null
GO:0002181	"cytoplasmic translation"	-1.8068754016455384	1.9731278535996986	0.43696847248978055	0.7355435030098184	0.3262644	null
GO:0048829	"root cap development"	-1.8068754016455384	1.2041199826559248	0.07047878588544848	0.9723649632781683	0.27862586	null
GO:0009987	"cellular process"	-1.7734000947926425	4.113976758289846	61.08161443405535	1	0	null
GO:0044238	"primary metabolic process"	-1.7629592086208092	3.865340905624584	34.45472912653291	0.8842643225384892	0.12556057	null
GO:0098660	"inorganic ion transmembrane transport"	-1.7233084711549602	2.6830470382388496	2.260019734060048	0.8120894587023554	0.49496293	null
GO:0001101	"response to acid chemical"	-1.654822383457296	2.625312450961674	1.9781045905182542	0.8707187497297085	0.43586499	null
GO:0043170	"macromolecule metabolic process"	-1.654822383457296	3.718916686014861	24.592397688295822	0.853980870183501	0.34576848	null
GO:0060919	"auxin import into cell"	-1.654822383457296	0.8450980400142568	0.028191514354179395	0.8396921436811726	0.25869456	null
GO:0042908	"xenobiotic transport"	-1.6371406970413198	1.8808135922807914	0.3523939294272424	0.8836307122207264	0.39588742	null
GO:0010228	"vegetative to reproductive phase transition of meristem"	-1.6258017420709172	2.220108088040055	0.7752666447399333	0.9605689086751242	0.48865269	null
GO:0016126	"sterol biosynthetic process"	-1.6258017420709172	1.7160033436347992	0.23962787201052485	0.7601251439777956	0.31924034	null
GO:1902418	"(+)-abscisic acid D-glucopyranosyl ester transmembrane transport"	-1.6258017420709172	0.47712125471966244	0.00939717145139313	0.8746605239572547	0.29264491	null
GO:0040008	"regulation of growth"	-1.607654844638796	2.406540180433955	1.1934407743269275	0.949215295582198	0.20960469	null
GO:0006793	"phosphorus metabolic process"	-1.5774101601485178	3.2830749747354715	9.011887421886012	0.8383123102179968	0.24579741	null
GO:0035556	"intracellular signal transduction"	-1.5001755041604203	2.765668554759014	2.7345768923554012	0.8081596649358765	0.36086449	null
GO:0000902	"cell morphogenesis"	-1.4038429190838275	2.5118833609788744	1.5223417751256871	0.9786393216251561	0.30639432	null
GO:0006796	"phosphate-containing compound metabolic process"	-1.3702846673528677	3.2725377773752373	8.795752478503971	0.7125803828225813	0.39776374	null
GO:0071704	"organic substance metabolic process"	-1.365724305374056	3.905202028662319	37.767232063148995	0.8825760835159293	0.41850898	null
