TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0009072	"aromatic amino acid metabolic process"	-3.221921138062545	1.9493900066449128	0.4134755438612978	0.8102701084175854	0.26490687	null
GO:0006811	"monoatomic ion transport"	-2.9677842967020185	2.749736315569061	2.635906592115773	0.8149524742829385	0.44323802	null
GO:0009057	"macromolecule catabolic process"	-2.874518734299406	2.931966114728173	4.0125922097448665	0.8608455135747431	0.44069887	null
GO:0065008	"regulation of biological quality"	-2.874518734299406	2.7752462597402365	2.7956585067894566	0.9397897418871564	0.20466936	null
GO:0009688	"abscisic acid biosynthetic process"	-2.524183586968682	1.255272505103306	0.07987595733684161	0.8081848031523727	0.47090128	null
GO:0002376	"immune system process"	-2.3980485958664786	2.4082399653118496	1.1981393600526242	1	0	null
GO:1901698	"response to nitrogen compound"	-2.225556031075035	2.2174839442139063	0.7705680590142366	0.9035126636755116	0.4124835	null
GO:0006099	"tricarboxylic acid cycle"	-2.0343280287798935	1.7993405494535817	0.29131231499318705	0.9078627338128964	0.13696655	null
GO:0010387	"COP9 signalosome assembly"	-2.0014355417390584	0.8450980400142568	0.028191514354179395	0.9568312982095184	0.02991523	null
GO:0034976	"response to endoplasmic reticulum stress"	-1.826813731587726	1.8260748027008264	0.3101066578959733	0.8804754580056698	0.27576825	null
GO:0072350	"tricarboxylic acid metabolic process"	-1.7880789156914907	1.3424226808222062	0.09867030023962788	0.865522875103947	0.47891981	null
GO:0009987	"cellular process"	-1.760450279159527	4.113976758289846	61.08161443405535	1	0	null
GO:0033258	"plastid DNA metabolic process"	-1.6972362915270183	0.47712125471966244	0.00939717145139313	0.8881959466912549	0.45892795	null
GO:0033259	"plastid DNA replication"	-1.6972362915270183	0.47712125471966244	0.00939717145139313	0.8881959466912549	0.20127731	null
GO:0080065	"4-alpha-methyl-delta7-sterol oxidation"	-1.6972362915270183	0.47712125471966244	0.00939717145139313	0.9174641919154615	0.10318973	null
GO:0017038	"protein import"	-1.671416550285798	0.8450980400142568	0.028191514354179395	0.8265800472777812	0.4894953	null
GO:0016926	"protein desumoylation"	-1.6363880201078558	0.9542425094393249	0.03758868580557252	0.8865058686114284	0.43713961	null
GO:0051246	"regulation of protein metabolic process"	-1.6283780728239787	2.662757831681574	2.1566508480947233	0.9217339777150999	0.36713159	null
GO:0007005	"mitochondrion organization"	-1.620694482249418	2.184691430817599	0.714185030305878	0.9455088513088629	0.35694573	null
GO:0070475	"rRNA base methylation"	-1.620694482249418	1.414973347970818	0.11746464314241413	0.8488797739386815	0.36148595	null
GO:0006586	"indolalkylamine metabolic process"	-1.5627252025898763	1.5314789170422551	0.15505332894798665	0.8643198295598473	0.28177055	null
GO:0030010	"establishment of cell polarity"	-1.501965276312973	0.9030899869919435	0.03289010007987596	0.9751831598368622	0.03027913	null
GO:0000380	"alternative mRNA splicing, via spliceosome"	-1.4801720062242814	1.2041199826559248	0.07047878588544848	0.8762167149658415	0.42143945	null
GO:0015931	"nucleobase-containing compound transport"	-1.4235434675943799	2.2648178230095364	0.8598411878024714	0.8282077086800691	0.38760922	null
GO:1901068	"guanosine-containing compound metabolic process"	-1.4151036558625503	0.6020599913279624	0.014095757177089697	0.8677396714734147	0.3248074	null
GO:0018193	"peptidyl-amino acid modification"	-1.3463052046849182	1.9395192526186185	0.40407837240990463	0.8778963363477786	0.43749088	null
GO:0010186	"positive regulation of cellular defense response"	-1.3433269541151498	0.47712125471966244	0.00939717145139313	0.9187339709003225	0.35971926	null
GO:0044238	"primary metabolic process"	-1.3433269541151498	3.865340905624584	34.45472912653291	0.927021372635843	0.1492564	null
GO:0006979	"response to oxidative stress"	-1.3098925605436693	2.649334858712142	2.0908706479349717	0.9063585557463131	0.37130884	null
GO:0071897	"DNA biosynthetic process"	-1.3098925605436693	1.9822712330395684	0.4463656439411737	0.850933379418845	0.47333516	null
GO:0051131	"chaperone-mediated protein complex assembly"	-1.308830065868396	1.0791812460476249	0.051684442982662226	0.9551727359027355	0.45647029	null
