TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0045229	"external encapsulating structure organization"	-2.8677403104689554	2.7686381012476144	2.753371235258187	0.899762087228538	0.05724698	null
GO:0006629	"lipid metabolic process"	-2.7964232250220276	3.0530784434834195	5.304703284311422	0.8397793616564814	0.23477576	null
GO:1901360	"organic cyclic compound metabolic process"	-2.791289980093599	3.495821753385906	14.711271907155945	0.8294251308848807	0.29528075	null
GO:1901615	"organic hydroxy compound metabolic process"	-2.791289980093599	2.5575072019056577	1.6914908612507635	0.870407583583408	0.1685657	null
GO:0000394	"RNA splicing, via endonucleolytic cleavage and ligation"	-2.7290883605895186	1.2041199826559248	0.07047878588544848	0.7880408215604436	0.41312995	null
GO:0015867	"ATP transport"	-2.7290883605895186	1.2041199826559248	0.07047878588544848	0.8568948834925204	0.42034838	null
GO:0071669	"plant-type cell wall organization or biogenesis"	-2.722849386036203	2.419955748489758	1.2310294601325	0.9276090254195477	0.05110886	null
GO:1901135	"carbohydrate derivative metabolic process"	-2.713768145971447	2.8959747323590648	3.6930883803975	0.8582379950474964	0.18910334	null
GO:0006281	"DNA repair"	-2.6910089709998357	2.5921767573958667	1.8324484330216606	0.7149203326305307	0.48984704	null
GO:0006730	"one-carbon metabolic process"	-2.5912513938157558	1.6232492903979006	0.19264201475355916	0.7682023578563402	0.49803038	null
GO:0090407	"organophosphate biosynthetic process"	-2.5912513938157558	2.6242820958356683	1.9734060047925575	0.7466940314147326	0.33669578	null
GO:0006725	"cellular aromatic compound metabolic process"	-2.361610592334664	3.476686742945645	14.07696283418691	0.7953412066186125	0.2908456	null
GO:0065003	"protein-containing complex assembly"	-2.331987028358168	2.7283537820212285	2.5090447775219658	0.8902614449356273	0.4825166	null
GO:0000280	"nuclear division"	-2.3145269802772406	2.167317334748176	0.6859935159516986	0.9066516409541685	0.40954098	null
GO:0017006	"protein-tetrapyrrole linkage"	-2.24504041227829	0.3010299956639812	0.004698585725696565	0.8770848605049081	0.11302419	null
GO:0042743	"hydrogen peroxide metabolic process"	-2.1388839558386046	2.041392685158225	0.5121458441009257	0.8559830843856777	0.17137602	null
GO:0019740	"nitrogen utilization"	-2.1154311850816665	0.8450980400142568	0.028191514354179395	0.9811785287138275	0.26651209	null
GO:0033554	"cellular response to stress"	-2.092105164583717	3.091315159697223	5.793356199783865	0.9023871582843297	0.43999939	null
GO:0016485	"protein processing"	-2.0708366167949355	1.8195439355418688	0.30540807217027677	0.7881674523713422	0.36711886	null
GO:0051301	"cell division"	-2.0708366167949355	2.6074550232146687	1.8982286331814122	0.949478985664259	0.05423752	null
GO:0009651	"response to salt stress"	-2.0555173278498313	2.6570558528571038	2.128459333740544	0.9638276679374745	0.34327559	null
GO:0032504	"multicellular organism reproduction"	-2.018725167293411	2.2648178230095364	0.8598411878024714	0.9682116492256619	0.43371677	null
GO:0010038	"response to metal ion"	-2.012870232340103	2.3384564936046046	1.0195931024761546	0.9662774466944762	0.13314501	null
GO:0010497	"plasmodesmata-mediated intercellular transport"	-2.009483555971771	1.3617278360175928	0.10336888596532445	0.865744695627784	0.31417939	null
GO:1901957	"regulation of cutin biosynthetic process"	-1.960585880823863	0.8450980400142568	0.028191514354179395	0.9728593295151556	0	null
GO:1901959	"positive regulation of cutin biosynthetic process"	-1.960585880823863	0.6020599913279624	0.014095757177089697	0.9712313361062791	0.19334178	null
GO:0050790	"regulation of catalytic activity"	-1.9150664250632838	1.9912260756924949	0.45576281539256686	0.9635700420241092	0.13185199	null
GO:0015698	"inorganic anion transport"	-1.9003193588907499	2.161368002234975	0.6765963445003054	0.8772964298463056	0.37428937	null
GO:0042221	"response to chemical"	-1.8837244124194557	3.4727564493172123	13.950101019593102	0.965211730175786	0.46887312	null
GO:0072488	"ammonium transmembrane transport"	-1.8661418747966654	0.8450980400142568	0.028191514354179395	0.8619288076647365	0.4267581	null
GO:0072593	"reactive oxygen species metabolic process"	-1.8395314688809625	2.1583624920952498	0.6718977587746088	0.8570416705195829	0.17711096	null
GO:0000160	"phosphorelay signal transduction system"	-1.7731424297112766	2.3944516808262164	1.1605506742470517	0.8950594106629197	0.19057218	null
GO:0098660	"inorganic ion transmembrane transport"	-1.6948636810563606	2.6830470382388496	2.260019734060048	0.8181459546271058	0.4266952	null
GO:0009611	"response to wounding"	-1.664141088680182	2.3891660843645326	1.1464549170699618	0.9685623449611285	0.19307629	null
GO:0060627	"regulation of vesicle-mediated transport"	-1.664141088680182	1.462397997898956	0.13156040031950383	0.9775419451320976	0.14874352	null
GO:0051248	"negative regulation of protein metabolic process"	-1.6420651529995463	1.7993405494535817	0.29131231499318705	0.9558255864253687	0.22313705	null
GO:1901564	"organonitrogen compound metabolic process"	-1.6420651529995463	3.607669436688243	19.033970774796785	0.7914858363803607	0.33896122	null
GO:0006807	"nitrogen compound metabolic process"	-1.576262750017671	3.7788744720027396	28.233801625710658	0.856763321124081	0.38127838	null
GO:0009636	"response to toxic substance"	-1.5499049241283978	2.514547752660286	1.5317389465770803	0.9667228365353079	0.38676575	null
GO:1902930	"regulation of alcohol biosynthetic process"	-1.5436339668709569	1.3424226808222062	0.09867030023962788	0.9619155178229859	0.23181135	null
GO:2000280	"regulation of root development"	-1.4762535331884354	1.9444826721501687	0.40877695813560117	0.9767632902197527	0.16422746	null
GO:0010035	"response to inorganic substance"	-1.4675004139053376	2.8727388274726686	3.500446365643941	0.9633952437163266	0.45011292	null
GO:0065009	"regulation of molecular function"	-1.4231981041710875	2.1172712956557644	0.6108161443405535	0.9771195783357866	0.17051572	null
GO:0032447	"protein urmylation"	-1.4016472901307162	0.7781512503836436	0.023492928628482828	0.8632267499523559	0.28915557	null
GO:0048528	"post-embryonic root development"	-1.380697924124392	2.100370545117563	0.5873232157120707	0.9686563827646983	0.45212204	null
GO:0006106	"fumarate metabolic process"	-1.3697755892475676	0.47712125471966244	0.00939717145139313	0.7916109573127537	0.45835638	null
GO:0060631	"regulation of meiosis I"	-1.3697755892475676	0.8450980400142568	0.028191514354179395	0.9626830999307581	0.13185199	null
GO:0080164	"regulation of nitric oxide metabolic process"	-1.3697755892475676	0.47712125471966244	0.00939717145139313	0.9749877244765274	0.1695383	null
GO:0097036	"regulation of plasma membrane sterol distribution"	-1.3697755892475676	0.47712125471966244	0.00939717145139313	0.922861009948661	0.27295816	null
GO:0006839	"mitochondrial transport"	-1.329754146925876	1.9395192526186185	0.40407837240990463	0.883053765013924	0.35562197	null
GO:0009723	"response to ethylene"	-1.3207538545861408	2.4638929889859074	1.362589860452004	0.9655223501459833	0.46810511	null
GO:0048513	"animal organ development"	-1.3207538545861408	0.9542425094393249	0.03758868580557252	0.9843866826117067	0.25107043	null
GO:0071407	"cellular response to organic cyclic compound"	-1.3207538545861408	2.1903316981702914	0.7235822017572711	0.9174663189328081	0.35628032	null
